,Unfunny,Somewhat funny,Funny,Caption,Score,Precision
3454,44,9,2,I come in peace—and to replenish my planet's stores of high-fructose corn syrup.,1.2363636363636363,0.06847859093607389
194,45,7,3,"Take me to your leader, unless you chose Trump.",1.2363636363636363,0.07323058165814891
3353,47,3,5,The messages we intercepted about your ability to capture moonshine in a bottle aroused our curiosity. We thank you for the samples and will take them to our leaders so their decision making can be as enlightened and clear headed as on earth.,1.2363636363636363,0.08191165629379107
215,43,11,1,I only wish all of our hostile takeovers were this easy.,1.2363636363636363,0.06337126117720451
2734,43,11,1,"Actually, I am a third party candidate.",1.2363636363636363,0.06337126117720451
3153,46,5,4,Welcome to America ...... you're going to need to prove you're here legally.,1.2363636363636363,0.07769246271931074
1067,43,11,1,"Thank you for coming aboard. We're showing ""Aliens"" on our flight tonight.",1.2363636363636363,0.06337126117720451
4425,42,6,3,We have come for the shoo-fly pie.,1.2352941176470589,0.07714633558002353
2038,42,6,3,I'm only doing this because Earth is a swing state.,1.2352941176470589,0.07714633558002353
701,40,10,1,I just wanted to ask if your lights went out too?,1.2352941176470589,0.06620369810248677
698,40,10,1,Welcome. We have WiFi and espresso.,1.2352941176470589,0.06620369810248677
1451,41,8,2,We're from the future. Please stop growing GMOs.,1.2352941176470589,0.07188354031303278
2349,41,8,2,Greetings from Enterprise Space Ship Rental. We pick you up.,1.2352941176470589,0.07188354031303278
3189,42,6,3,"Do what you want, just get me away from Hillary and Trump...",1.2352941176470589,0.07714633558002353
2272,39,12,0,"Where I come from, we kiss now.",1.2352941176470589,0.05998846486579745
2106,40,10,1,Your Almanac is the only thing we can't figure out down here.,1.2352941176470589,0.06620369810248677
2688,39,5,3,My name is Marvin and I'm here to pick up your daughter.,1.2340425531914894,0.0816842024739688
432,47,5,4,Hello. I'd like to add you to my professional network.,1.2321428571428572,0.07640914912823549
1876,46,7,3,We bring you good news. The probes are covered by Obamacare!,1.2321428571428572,0.0720347653647201
982,46,7,3,Strawberries aren't ripe for another week? But I went a parsec out of my way!,1.2321428571428572,0.0720347653647201
3343,47,5,4,"Hello, I'm Org and I am here to talk to you about reverse mortgages.",1.2321428571428572,0.07640914912823549
2854,44,11,1,"Say, do you know the Skinner family over in Windy Hill? I think I abducted them last year.",1.2321428571428572,0.062372318559189226
1772,45,9,2,"We come in peace, and I hope you know something about warp drive.",1.2321428571428572,0.06737697508644648
1295,43,13,0,Welcome. That will be $25 extra for each bag.,1.2321428571428572,0.05692939024000109
584,44,11,1,"And to answer your question 'Klaatu barata nikto': Yes, it does itch inside this suit.",1.2321428571428572,0.062372318559189226
1066,45,9,2,"We heard it's the craziest year yet, so we came.",1.2321428571428572,0.06737697508644648
793,46,7,3,"You aren't writing a cookbook, are you?",1.2321428571428572,0.0720347653647201
74,44,11,1,What's your sign?,1.2321428571428572,0.062372318559189226
3392,46,7,3,There's been a change in plan. We're leaving you here until we figure out what the hell is going on.,1.2321428571428572,0.0720347653647201
2293,41,10,1,"Consider this a transplantation, not an abduction.",1.2307692307692308,0.06507557165853581
3116,43,6,3,"Well shoot, mister, given the alternatives you've got my vote",1.2307692307692308,0.0757834127802906
2907,43,6,3,We can offer you fewer taxes and more space.,1.2307692307692308,0.0757834127802906
293,41,10,1,Shaking hands is having sex in my world but don't worry i'm wearing gloves!,1.2307692307692308,0.06507557165853581
2432,43,6,3,Our tractor beam isn't working.,1.2307692307692308,0.0757834127802906
4243,44,4,4,Take me to your rutabaga.,1.2307692307692308,0.08060566646085904
2798,41,10,1,"Greetings, Earthling - could I use your restroom?",1.2307692307692308,0.06507557165853581
4140,42,8,2,Thanks for the sugar neighbor!,1.2307692307692308,0.07063269667552394
743,42,8,2,Congratulations. You've been selected to have your crop fields decorated with interesting designs.,1.2307692307692308,0.07063269667552394
1270,45,2,5,Who's supposed to be talking here?,1.2307692307692308,0.08515527745577839
2766,43,6,3,"Don't be surprised, Uber is running low on drivers.",1.2307692307692308,0.0757834127802906
2738,42,8,2,Let's make this quick; I'm illegally parked.,1.2307692307692308,0.07063269667552394
818,42,8,2,Congratulations. You have been chosen for crop circles.,1.2307692307692308,0.07063269667552394
3795,42,8,2,Come on in - just leave your shoes at the door.,1.2307692307692308,0.07063269667552394
4109,41,10,1,Can I borrow your charger? My cell phone's dead.,1.2307692307692308,0.06507557165853581
1515,41,10,1,"NANU, NANU! Welcome to the round thing in the sky!",1.2307692307692308,0.06507557165853581
4480,43,6,3,I come from planet E-I-E-I-O.,1.2307692307692308,0.0757834127802906
1974,42,8,2,We no longer want you to take us to your leader.,1.2307692307692308,0.07063269667552394
3398,42,8,2,Sorry to drop in like this but I wanted to get here before Trump puts up the big fence.,1.2307692307692308,0.07063269667552394
1279,43,6,3,"No, really! WE are going to serve FOOD to YOU!",1.2307692307692308,0.0757834127802906
3981,41,10,1,Look everyone...a farmer. They still exist.,1.2307692307692308,0.06507557165853581
3584,42,8,2,We've heard you're hiring migrant workers?,1.2307692307692308,0.07063269667552394
285,42,8,2,I saw your farmhand posting for $10 an hour plus mileage.,1.2307692307692308,0.07063269667552394
112,43,6,3,"Don't worry, we use Astro Glide now.",1.2307692307692308,0.0757834127802906
3059,41,10,1,"C'mon, let's get you lubed up.""",1.2307692307692308,0.06507557165853581
255,42,8,2,I hope you haven't left the oven on.,1.2307692307692308,0.07063269667552394
2318,42,8,2,Wow! I didn't think you farmers really existed.,1.2307692307692308,0.07063269667552394
619,45,2,5,Help me. They're going to close the Canadian border.,1.2307692307692308,0.08515527745577839
231,42,8,2,You’re not the first. This has been happening ever since they announced the presumptive republican nominee.,1.2307692307692308,0.07063269667552394
1788,44,4,4,"Around these here parts, I am the leader.",1.2307692307692308,0.08060566646085904
3480,41,10,1,"We come in peas. It's bean a long trip, so lettuce rest or we squash you.",1.2307692307692308,0.06507557165853581
4577,43,6,3,Friends of Dorothy are always welcome aboard!,1.2307692307692308,0.0757834127802906
208,44,4,4,"Mr. MacDonald, E-I-E-I-O.",1.2307692307692308,0.08060566646085904
1856,41,10,1,"No, trust me, you don't want to meet our leader.",1.2307692307692308,0.06507557165853581
895,44,4,4,Welcome to America where YOU can be President too.,1.2307692307692308,0.08060566646085904
3229,43,6,3,Jprpt! Uyn rcdolz! Bnh vadftg?,1.2307692307692308,0.0757834127802906
2706,44,4,4,"Are you one of the ""illegal aliens"" that Trump's been talking about?",1.2307692307692308,0.08060566646085904
2479,42,8,2,""" Jeez you're ugly"".",1.2307692307692308,0.07063269667552394
3861,42,8,2,"Trust me, genetically-modified crops are totally safe.",1.2307692307692308,0.07063269667552394
3308,41,10,1,"Thank you earth man, you and your cows will be spared.",1.2307692307692308,0.06507557165853581
4547,42,8,2,"Finally, we two out dated archetypes meet.",1.2307692307692308,0.07063269667552394
3233,42,8,2,"So, can I count on you in November?",1.2307692307692308,0.07063269667552394
3463,41,10,1,Amazon hired us instead of the drone.,1.2307692307692308,0.06507557165853581
238,41,10,1,Welcome to the new Farmers' Market!,1.2307692307692308,0.06507557165853581
2011,43,6,3,Do you promise to respect our 2nd amendment?,1.2307692307692308,0.0757834127802906
2499,42,8,2,We heard your corn was gluten-free.,1.2307692307692308,0.07063269667552394
106,42,8,2,I'm the leader of the Libertarians and I'd like your vote this November,1.2307692307692308,0.07063269667552394
237,47,7,3,We have some great deals on crop circles,1.2280701754385965,0.07087682076380587
3592,45,11,1,"I would've been here sooner, but that's the TSA for you.",1.2280701754385965,0.06140350877192983
1679,46,9,2,"I normally ask to see your leader, but I understand he's fixing his hair...",1.2280701754385965,0.06630955666828549
16,46,9,2,We saw the light on,1.2280701754385965,0.06630955666828549
1619,45,4,4,Oops I think your overalls are on backwards !,1.2264150943396226,0.07918997309552243
3972,45,4,4,"Truth be told, the probes are just goofy fun. We use an MRI for the science stuff.",1.2264150943396226,0.07918997309552243
3496,41,12,0,"Well, you're not old, Mr. McDonald, but you'll do.",1.2264150943396226,0.058037007324041226
1097,41,12,0,"Yes, Joe, it's me. I'm back and this time, I'm speaking English.",1.2264150943396226,0.058037007324041226
903,43,8,2,The cows told us to give you special treatment,1.2264150943396226,0.06942386498172073
1208,43,8,2,"Together we can ""serve mankind""....",1.2264150943396226,0.06942386498172073
4488,44,6,3,Have you got any seeds that haven't been genetically modified?,1.2264150943396226,0.07446719031852134
1631,44,6,3,We need your advice about parsnips.,1.2264150943396226,0.07446719031852134
3030,41,12,0,Dorothy's been waiting.,1.2264150943396226,0.058037007324041226
3974,42,10,1,You don't look anything like your profile picture on Farmers.com.,1.2264150943396226,0.06398424512382328
4421,45,4,4,"We've come to build the wall, our bid was lower than the Mexicans.",1.2264150943396226,0.07918997309552243
1164,44,6,3,Thanks again for checking out those polyps.,1.2264150943396226,0.07446719031852134
801,42,10,1,"Yes, we are from Vega, but we eat meat.",1.2264150943396226,0.06398424512382328
22,44,6,3,Deal. 1 planet for a handful of magic beans.,1.2264150943396226,0.07446719031852134
3931,45,4,4,I hope you're an organic farmer because we're trying to eat healthier.,1.2264150943396226,0.07918997309552243
3077,43,8,2,"Dr. Livingstone, I presume.",1.2264150943396226,0.06942386498172073
3076,43,8,2,We're looking for support for an interplanetary immigration reform bill,1.2264150943396226,0.06942386498172073
831,42,10,1,We're out of fuel. Do you have any cow manure?,1.2264150943396226,0.06398424512382328
2564,46,2,5,"This won't take long, we just need you to explain that chicken crossing the road joke.",1.2264150943396226,0.08364652559314256
19,44,6,3,"Sure stranger, you're welcome to spend the night. But, I have to tell you, I don't have any daughters.",1.2264150943396226,0.07446719031852134
854,43,8,2,I don't want to be in Kansas anymore.,1.2264150943396226,0.06942386498172073
531,44,6,3,I had to land to tell you your crop circles are out of this world!,1.2264150943396226,0.07446719031852134
1770,44,6,3,"Hi, I'm Zendar, and Donald Trump tells me I can count on your support in my run for the House seat in the 3rd Congressional District....",1.2264150943396226,0.07446719031852134
3371,44,6,3,"Thanks for stopping by Trump supporter, but we don't need further evidence of lack of intelligent life forms on earth.",1.2264150943396226,0.07446719031852134
2828,44,6,3,We came as soon as we saw your presidential nominees. How many of you are coming?,1.2264150943396226,0.07446719031852134
1765,45,4,4,Thank you for agreeing to launch our first farm to table restaurant,1.2264150943396226,0.07918997309552243
1564,43,8,2,Great news. I've been authorized to move you to the first-class probe section.,1.2264150943396226,0.06942386498172073
2522,44,6,3,"Under Obamacare, your colonoscopy is now free.",1.2264150943396226,0.07446719031852134
3919,43,8,2,"The Farmer in the Dell, I presume?",1.2264150943396226,0.06942386498172073
1841,44,6,3,"I know they said they built a wall, but trust me, they didn't build it high enough.",1.2264150943396226,0.07446719031852134
2473,44,6,3,"Before we get going, understand that I am not a salaried employee but an independent contractor and thus can accept tips.",1.2264150943396226,0.07446719031852134
838,44,6,3,Thanks again for letting us crash at your place.,1.2264150943396226,0.07446719031852134
4036,43,8,2,You can spend the night but your gonna have to sleep with my ectoplasm.,1.2264150943396226,0.06942386498172073
1924,43,8,2,So you'll come and pick me up after the election?,1.2264150943396226,0.06942386498172073
4581,44,6,3,Our sensors detected an unprecedented clamoring for a third-party candidate. So here I am!,1.2264150943396226,0.07446719031852134
1301,44,6,3,"Oh, the farmer and the spaceman should be friends.",1.2264150943396226,0.07446719031852134
2166,43,8,2,Did you really think you could build a wall to keep us out?,1.2264150943396226,0.06942386498172073
3199,44,6,3,"Look, here's the thing. Donald Trump needs your vote.",1.2264150943396226,0.07446719031852134
1457,43,8,2,"It's a deal. You can design my crops, but you take Trump back with you.",1.2264150943396226,0.06942386498172073
244,43,8,2,We've come in peace to learn how to make crop circles.,1.2264150943396226,0.06942386498172073
282,44,6,3,Let's make America great again!,1.2264150943396226,0.07446719031852134
469,46,2,5,Take me to your leader's SuperPAC executive director.,1.2264150943396226,0.08364652559314256
1006,43,8,2,"As a third part candidate, I'm hoping that I can count on your vote",1.2264150943396226,0.06942386498172073
3577,45,4,4,"Sorry, only one anal probe to a customer.",1.2264150943396226,0.07918997309552243
616,43,8,2,"My name is Gort, and I'll be your prober this evening.",1.2264150943396226,0.06942386498172073
83,43,8,2,"After the election we thought you might need a new home, so we came to say hello.",1.2264150943396226,0.06942386498172073
1426,44,6,3,Whew! For a minute there I thought I'd bought the farm.,1.2264150943396226,0.07446719031852134
3656,43,8,2,Thanks for letting me stop by your farm. I love local produce grown in my own galaxy.,1.2264150943396226,0.06942386498172073
