rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1694,3,19,78,100,1.25,0.05,552,"Hey, slow down!!"
1694,5,15,80,100,1.25,0.053889149223571936,552,Row on. Find your own cartoon!
1694,5,15,80,100,1.25,0.053889149223571936,552,"Damn you! You told me you were going to ""Make the Desert Great Again!"""
1694,3,19,78,100,1.25,0.05,552,"For crying out loud! Today's legs, not upper body - get with the program!"
1694,5,15,80,100,1.25,0.053889149223571936,552,"You're a lawyer too? Jeez, drain the swamp and bottom-feeders are the last to know!"
1694,2,21,77,100,1.25,0.047937248544110224,552,This is a no wake zone!
1694,7,11,82,100,1.25,0.057515917866976685,552,"Boy,did you take a long time getting here."
1694,1,23,76,100,1.25,0.04578165130223675,552,Couldn't you at least hallucinate something motorized?
1694,4,17,79,100,1.25,0.0519809599951771,552,Hey...I had the right of way!
1694,5,15,80,100,1.25,0.053889149223571936,552,One more 'merrily' and your life will be a nightmare!
1694,6,13,81,100,1.25,0.055732042902271274,552,"It's ""gently down the stream,"" you idiot."
1694,6,13,81,100,1.25,0.055732042902271274,552,And you said global warming was going to cause floods. Loser!
1694,6,13,81,100,1.25,0.055732042902271274,552,"It's Michael row your boat ashore , not onshore."
1694,6,13,81,100,1.25,0.055732042902271274,552,You mirages really go all-out nowadays.
1694,7,11,82,100,1.25,0.057515917866976685,552,There is a ton of salt in this water.
1694,7,11,82,100,1.25,0.057515917866976685,552,"What do you mean, ""Grab an oar?"""
1694,7,11,82,100,1.25,0.057515917866976685,552,It's about time you showed up. I was going under for the third time.
1694,5,15,80,100,1.25,0.053889149223571936,552,"How many times will you remind me that we're not in the same boat, Captain Obvious?!!"
1694,6,13,81,100,1.25,0.055732042902271274,552,"No, we swim this leg."
1694,6,13,81,100,1.25,0.055732042902271274,552,Is your name Michael?
1694,5,15,80,100,1.25,0.053889149223571936,552,"A great white whale? Sure, one swam by a couple hours ago."
1694,7,11,82,100,1.25,0.057515917866976685,552,"I get it, Chad, you rowed in college."
1694,3,19,78,100,1.25,0.05,552,"You're in the,wrong cartoon."
1694,2,21,77,100,1.25,0.047937248544110224,552,"I'd help you row, but I lost my contacts."
1694,3,19,78,100,1.25,0.05,552,Do you have room for one more?
1694,6,13,81,100,1.25,0.055732042902271274,552,If you yell stroke one more time I'm going to have one.
1694,4,17,79,100,1.25,0.0519809599951771,552,When is your turn to tread water?
1694,3,19,78,100,1.25,0.05,552,"This is not what I envisioned when you said, you wanted to be the 1st to row around the world."
1694,3,19,78,100,1.25,0.05,552,"Enough with the ""life's is but a dream""!!"
1694,6,13,81,100,1.25,0.055732042902271274,552,"I am not, singing another line of Row, Row, Row, your boat."
1694,5,15,80,100,1.25,0.053889149223571936,552,"Wow, buddy, you're even more lost than I am."
1694,6,13,81,100,1.25,0.055732042902271274,552,Look where you're going!
1694,5,15,80,100,1.25,0.053889149223571936,552,Hallelujah! Is your name Michael?
1694,3,19,78,100,1.25,0.05,552,"NOW, can we call an Uber?"
1694,5,15,80,100,1.25,0.053889149223571936,552,"A little sidestroke now and then for variety, but mostly crawl — why?"
1694,5,15,80,100,1.25,0.053889149223571936,552,"See, I told you not to drink this water. It makes you crazy."
1694,5,15,80,100,1.25,0.053889149223571936,552,"I just realized, you can be of no help to me."
1694,5,15,80,100,1.25,0.053889149223571936,552,Did you bring a tide chart?
1694,5,15,80,100,1.25,0.053889149223571936,552,How's the fishing ?
1694,6,13,81,100,1.25,0.055732042902271274,552,"It's my turn to row, damn it!"
1694,2,21,77,100,1.25,0.047937248544110224,552,"Yeah, dries out quick this time of year."
1694,3,19,78,100,1.25,0.05,552,You up for pulling a skier?
1694,6,13,81,100,1.25,0.055732042902271274,552,Finding your contact seems like the least of our worries.
1694,4,17,79,100,1.25,0.0519809599951771,552,Did you happen to see a marching band come this way?
1694,5,15,80,100,1.25,0.053889149223571936,552,You are ashore already Michael.
1694,2,21,77,100,1.25,0.047937248544110224,552,At least you have two paddles.
1694,4,17,79,100,1.25,0.0519809599951771,552,"Hey, watch it pal, can't you see I'm crawlin' here!"
1694,4,17,79,100,1.25,0.0519809599951771,552,This just doesn't feel right.......I think that the coxswain is supposed to stay in the boat.
1694,1,23,76,100,1.25,0.04578165130223675,552,"What part of ""No Wake Zone"" don't you understand?"
1743,6,13,82,101,1.2475247524752475,0.05523297299398555,552,Still believe global warming isn't real?
1743,7,11,83,101,1.2475247524752475,0.05699737807771981,552,"No, you fool! I said, 'Get a water carafe,' not 'a watercraft.'"
1743,5,15,81,101,1.2475247524752475,0.05341031270994525,552,How about a lift buddy?
1743,5,15,81,101,1.2475247524752475,0.05341031270994525,552,"Pass on the right, @$$#*!!"
1743,4,17,80,101,1.2475247524752475,0.05152321517329776,552,'Sand Ho!
1743,6,13,82,101,1.2475247524752475,0.05523297299398555,552,Race you!!
1743,4,17,80,101,1.2475247524752475,0.05152321517329776,552,I wish I was up a creek!
1743,2,21,78,101,1.2475247524752475,0.04752475247524752,552,"I know a life preserver wouldn't do me any good, but you could have at least offered."
1743,4,17,80,101,1.2475247524752475,0.05152321517329776,552,"I don't care what you think, Global Warming is still a hoax!"
1743,5,15,81,101,1.2475247524752475,0.05341031270994525,552,This is MY hallucination!
1743,6,13,82,101,1.2475247524752475,0.05523297299398555,552,Haven't you heard of rideshare?
1743,7,11,83,101,1.2475247524752475,0.05699737807771981,552,Uber for Moses?
1743,2,21,78,101,1.2475247524752475,0.04752475247524752,552,Thanks for reducing your wake.
1743,9,7,85,101,1.2475247524752475,0.060371687997727304,552,"Ok. Not a caption but suggestions for 2 cartoons, I cannot draw. First- Trump at desk piled high with money. ""The buck stops here"" sign on desk. Second- tourists in front of WH saying ""it says it's available on air B&B""."
1743,5,15,81,101,1.2475247524752475,0.05341031270994525,552,I think the artist forgot the water.
1743,5,15,81,101,1.2475247524752475,0.05341031270994525,552,Any update on climate change?
1743,6,13,82,101,1.2475247524752475,0.05523297299398555,552,What did you do with your life jacket?!?
1743,3,19,79,101,1.2475247524752475,0.04956432083478743,552,Fill my mouth with sand one more time and we're swapping places.
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"No thanks, I'm terrified of drowning."
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"So you thought the sea would rise with global warming, eh?"
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,You hit my sandcastle and didn't stop.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,Each man to his own delusions!
1761,2,20,77,99,1.2424242424242424,0.04781541565881932,552,First mate reporting for duty.
1761,1,22,76,99,1.2424242424242424,0.04560889070499022,552,"If you MUST sing that song, can you skip the 'Life is but a dream' line?"
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,Why can't I row and you push?
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,Ahoy There my ass.
1761,2,20,77,99,1.2424242424242424,0.04781541565881932,552,Can I get a lift to the next mirage?
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"Oh, it's you, Mr. ""women and children first!"""
1761,7,10,82,99,1.2424242424242424,0.05759365669112585,552,It's the other way to the ocean.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,What did I tell you about wearing your lifejacket?
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,Don't you just hate mixed metaphors?
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"What part of ""gently down the stream"" don't you understand?"
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"Hey, get your own mirage!"
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,You think you could talk to the Red Sea again?
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"For the last time, you come in after I sing ""Gently down the stream""!!"
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"So much for ""Off-season rates - Sandy beach!"""
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,Slow down. This stuff is not easy to swim in.
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"Michael, row the boat to a shore."
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,What do you mean I'm swimming in it?
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"""Hit me with that oar one more time and we're going to have a problem""."
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"For God's sake man, don't leave me here to die!"
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,It's a damn good thing we can't swim.
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,I specifically ordered an UberSUV!
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,I'd call you crazy if we weren't making the same amount of progress.
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"What do you mean ""a rising tide lifts all boats""?"
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"OK, you win. .. your mirage is better than mine."
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,Apple Maps?
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,Next time I pick the route.
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,I don't think the tide's coming in.
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,Watch where you're going!
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,That 'merrily' word. I don't think it means what you think it means.
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"So, my part comes in at ""Gently Down the Stream?"""
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,I told you high tide's not for another few hours
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"Dammit Joe, I said I'm sorry!"
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,Do you want to rent the boat for another hour?
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"No oars in the bike lane, dude!"
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"Permission to board, captain?"
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,I asked God to send help but this is the wrong joke.
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,The imagination is admirable - it's the pretension I can't stand
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,Would you mind rowing in a straighter line. I'm trying to draft off your wake.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,No. The sand isn't starting to feel wetter.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"'I'll pass on the ride, but thanks for the offer."
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,Let me onboard! I'm drowning here!
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,"See, I told you I'd still get seasick."
1761,2,20,77,99,1.2424242424242424,0.04781541565881932,552,It was my turn to row two mirages ago.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,Well this fits right in with the melting clocks.
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"So, what did you really wish for?"
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"What happens on the boat, stays on the boat"
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,Now do you realize why throwing me overboard was a futile punishment?
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,He also drained Lake Erie.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,I told you I could find the drain!!
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,Why don't you watch where you're going?
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,So much for 'life is but a dream!'
1761,7,10,82,99,1.2424242424242424,0.05759365669112585,552,"Damn it man, I'm trying to take a drink here."
1761,1,22,76,99,1.2424242424242424,0.04560889070499022,552,"For Pete's sake, if you sing ""merrily, merrily, merrily"" one more time ..."
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"Here, I am trying to find my contact and you just go rowing right over it!"
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"What part of ""no wake"" don't you understand?"
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,Fine! Alex Trebeck really does know every answer. Now can I get back in?
1761,6,12,81,99,1.2424242424242424,0.055775319163312236,552,Could you please stop rowing sand in my face!
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"If you sing ""life is but a dream"" one more time..."
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"Take the shortcut, you said!"
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"""I said, 'Let's find Moby, not the Gobi.'"
1761,2,20,77,99,1.2424242424242424,0.04781541565881932,552,"Yeah, rowing is good but I find that I get better results with yoga."
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"The next time you sign up for a river cruise, check the long range forecast."
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"Hey!...How about ""On your left!""?"
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"Tomorrow, I row and you be on pearl duty!"
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,You're the dumbest mirage I've ever seen!
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,"Permission to come aboard Cap'n, I'm sick of swimming."
1761,7,10,82,99,1.2424242424242424,0.05759365669112585,552,Keep rowing I can see land!
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,It's my turn to row and your turn to ski.
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,Something tells me you're not real.
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,Captain? I thought you were supposed to go down with the ship.
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,I don't think you've grasped our dilemma.
1761,7,10,82,99,1.2424242424242424,0.05759365669112585,552,"Enough. already, with the ""Michael Row Your Boat Ashore."""
1761,3,18,78,99,1.2424242424242424,0.04992451339684328,552,How soon did you say the deluge was coming?
1761,4,16,79,99,1.2424242424242424,0.05194805194805195,552,"Michael, how many times do I have to tell you? It's just a song."
1761,5,14,80,99,1.2424242424242424,0.05389566925536248,552,"We need wine, women, and directions."
1761,2,20,77,99,1.2424242424242424,0.04781541565881932,552,Are you gonna toss me a life jacket or not?!!
