rank,caption,score,precision,count,unfunny,somewhat_funny,funny
1094,Please be more careful with your next magic wish.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,Could you call Pooh please.,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,I was bee-headed!,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"We do need a queen, if you're interested.",1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,I can explain.,1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,"I was looking for the feel of a New York City apartment, but in the country.",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,Well you said I couldn't have a man cave.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,I bee therefore I am.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,To bee or not to bee is my question.,1.2340425531914894,0.0624267634368288,47.0,36.0,11.0,0.0
1094,"Oh, good. I thought it was tinnitus.",1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,Congratulations. You have discovered the original Air Bee N Bee site.,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"Honey, it's a trap.",1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,The queen just abdicated. What shall I do now?,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,Stop acting like you're the queen.,1.2340425531914894,0.08716294117348178,47.0,40.0,3.0,4.0
1094,"It's a $10 cover to get in, and I need to see a photo ID",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,I don't have to apologize for being a WASP,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,Want to hear the latest buzz?,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,Intimacy gives me hives.,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,I am with the Queen Bee now.,1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,I'm sorry but we're busy.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,Please kiss me so I can turn back into a bee!,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,You do remember that night in bed when you stated that I should wrap myself up in a hobby?,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,"As a mater of fact, I do know the words",1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"What, too WASP-y?",1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"Your mother should be happy, she insisted you marry a WASP.",1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,You can book it via Air Bees N Bees.,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,Birds do it. Bees do it. Even educated fleas do it.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,"I prefer, ""To bee.""",1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"Don't be a buzzkill, Mildred.",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,They're very protective.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,"Don't look now, but I think they're still following us.",1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,"Just when I thought he was retiring, the Man in the Moon signed a contract for another millennium.",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,The queen doesn't like it when I call you 'honey',1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,Maybe now you'll believe that I'm a queen.,1.2340425531914894,0.08716294117348178,47.0,40.0,3.0,4.0
1094,"Before they get rid of healthcare once and for all, I figured I'd get really hurt.",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,What did you expect from a website for wasps?,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,"This summer I wanted a style that said, WASP, but not preppy..",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,"I looking for a missing drone.""",1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,So where did you think I'd go to improve my technique? To the birds?,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"No, honey. No honey.",1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,I came to visit the queen.,1.2340425531914894,0.07581055041090795,47.0,38.0,7.0,2.0
1094,"As for my proposal -whatever you decide, please don't leave me hanging.",1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,I miss the doghouse.,1.2340425531914894,0.08716294117348178,47.0,40.0,3.0,4.0
1094,"I have the hive, not the hives.",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,I love the low rent and the free honey,1.2340425531914894,0.0816842024739688,47.0,39.0,5.0,3.0
1094,"This just won't work, Debby. You're Jewish and I'm a WASP.",1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1094,I'd rather be in the doghouse,1.2340425531914894,0.06944184742215101,47.0,37.0,9.0,1.0
1186,The hardest part is fitting into those hexagon-shaped cells.,1.2222222222222223,0.06267511942419618,45.0,35.0,10.0,0.0
1186,"If you're looking for advice lady, you'd better find an owl?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Honey, let me explain.",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,you catch more bees with cohabitation.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,That's a WASP - Wild Angry Spouse Piñata,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I miss you too honey.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"But Lois, you're Jewish and I'm a WASP. Think of the children ...",1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,"Alright, I have the bees. Do you have the birds?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I identify as a bee.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Busy enough for you?,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"It's not you, I've always felt like a bee trapped in a man's body.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,You get the birds and we can make this work.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I bet you call all the guys honey.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,They wanted a king and I couldn't refuse.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"Well dear, it's none of your beeswax!",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"I'll be in in just a bit, hon--the queen has a couple more things for me to do...",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Plan A didn't work,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,I've always found that flowered dress attractive.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"It's not you, it's colony collapse disorder.",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,I warned all my contacts not to accept a friend request from Jayden K. Smith.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,It's not a studio. It's a junior one-bedroom.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Hi, honey. I'm just queen for a day.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"See, I told you I would fit.",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"They stopped looking 4 hours ago!? OK, I guess I win; what's for dinner?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Sorry to drone on and on.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,Sure is swarm out today,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"Honey, can't you just let me bee?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I didn't make the A-team.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,We've got to stop meeting like this. My wife's getting suspicious.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Listen, honey...",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"The incessant buzzing is the same, but the rent's cheaper.",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,I finally gave up and joined the other drones.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"Not acupuncture. It's call all natural, all pervasive puncture.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Stop asking. It's none of your beeswax.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Parking was a nightmare.,1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,Just let me bee.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,Tell my boss I've had an allergic reaction and broke into hive.,1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,"Will you notice me, now that I'm going extinct?",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"Don't worry, I'll behive myself.",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,To bee or not to bee. That was a no brainer.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"So, are you still seeing Ted?",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"If I had hands, I'd give you a big 'hive-five'!",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Where do you stand on pollination on the first date?,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Time's fun when you're having flies.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"At least she needs me, Evelyn.",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,The rent is affordable but my roommates will not shut up.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Have the Willmeirs left?,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Came to see what all the buzz is about?,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,Don't ask. Just find the Beekeeper.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,I probably should have mentioned that I have roommates.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I grew up in your typical WASP family.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"This is gonna sting, Monica. I'm just not attracted to WASPs.",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Do you have any idea how hard it is to get a manufacturing job in this town?,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"I can't come back yet, they think I'm Queen.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Oh, sure, a WASP slur--like I haven't gotten one of those before.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Do not make any sudden movments,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"I meant to tell you about Queenie, but then things got out of control.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"So I was thinking...why couldn't there be a ""king"" bee?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,The agent says it's the only thing he's got under $3000 a month.,1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,I think I have the hives.,1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,Birds do it. Bees do it. Let's do it—let's join a mutually beneficial collective.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Honey, I am the queen and that dress is so passé",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Yaaaaaaaaas, queen.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Stop telling the kids I've joined a cult.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"I'm sorry, it's not you, it's me.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Did you really think I wouldn't find you?,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"When I worry, I get hives.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"You can run, but you can't hive!",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,You were right. It IS uncomfortable.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,How'd you find me?,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Because they like me for who I am.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"Well, who`s the Queen now?",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"Godfrey, darling, but you've always been a WASP.",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"When you say, ""Honey"" are you talking to me?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"What do you mean, too Waspy?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Can't I just sleep on the couch instead?,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,Because I like to keep busy.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,It's un-bee-lievable!,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"It's over, Sarah. I'm seeing someone else",1.2222222222222223,0.06267511942419618,45.0,35.0,10.0,0.0
1186,It's supposed to help my allergies.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Some women say I drone on too long.,1.2222222222222223,0.06267511942419618,45.0,35.0,10.0,0.0
1186,"""When I said, 'Be my honey,' didn't expect you go in for a sting operation!'",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Why didn't you tell me not to do this?,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,"Before you leave, can you just get me out of here?",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,Their demands are quite reasonable.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,It's like a constant ringing in my ears.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"You're just one EpiPen shot away from the time of your life, Baby!",1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,I think it is the murphy bed that really makes it work.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,I've met someone else.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,You may be the Queen out there...,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I don't think Trumpcare will cover this,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,This is just something I have to do for myself.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"Sure, honey, I'll give you a buzz.",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"You said ""buzz off."" Happy ?",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"To save the bees, Lois. My life as a piñata was take, take, take. Finally, I'm making a difference.",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I intended to tell you about my disorder when we first met......but now I feel you are judging me.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Cut me down, baby cakes, and we'll have a blast solving that vanishing bee problem tonight!!",1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I could fall for you.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,You're such a buzzkill.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,It's O K. I'm a White Anglo-Saxon Protestant.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Well we don't have a doghouse...,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,You did tell me to buzz off.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,I think we both know I'm not Catholic.,1.2222222222222223,0.0892668731122654,45.0,39.0,2.0,4.0
1186,I'm starting to gain their trust.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,Every queen needs a king.,1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,Why such a face Loretta? I've always acknowledged my WASP background.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"The thing is, Honey, you're just a debutante. She's a queen.",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
1186,I've decided to stay.,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,Are the kids still looking?,1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"Well, my Tinnitus remains, but the buzzing sounds sure beat the ringing in the ears!",1.2222222222222223,0.07027283689263057,45.0,36.0,8.0,1.0
1186,"They bring me nectar, and I provide structure. All in all, it's not a bad arrangement.",1.2222222222222223,0.06267511942419618,45.0,35.0,10.0,0.0
1186,I told you I was going to my manhive.,1.2222222222222223,0.07712569361139822,45.0,37.0,6.0,2.0
1186,"Yes, I know my parents called you a wasp, but they were not be literal!",1.2222222222222223,0.08341746594772753,45.0,38.0,4.0,3.0
