,caption,funny,somewhat_funny,unfunny,count,score,precision,rank
1057,Norm realized smaller does mean better!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2559
1058,Son - your mother just told us to shovel the sidewalk. She did not specify how quickly she would like us to complete the task.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2560
1059,"Son, when you grow up you will learn that effectiveness is not the same as efficiency.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2625
1060,"See, son? It's not the size -- it's how you use it.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2624
1061,All I can tell you is that there's a proverb here somewhere.,0.0,0.0,6.0,6.0,1.0,0.18257418583505536,2623
1062,"Great, now we're an idiom.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2621
1063,"c'mon, Ma...cigarette break's over",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2615
1064,"Son, I know what your teacher said but taking turns isn't always a good thing.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2614
1065,"Ha! It's not the size of the shovel, it's the devotion to motion!",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2611
1066,Optical Illusion #10 - The shovels are the same size!,0.0,7.0,8.0,15.0,1.4666666666666666,0.13333333333333336,2608
1067,It's never too early to learn how to shovel it.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2607
1068,Junior! It's not the size but how you use it.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2601
1069,I'll let you know when I need it.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2599
1070,Don't worry - your little sister is coming soon with the bulldozer.,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2598
1071,"I'll trade you this spoon and a Happy Meal, for the shovel.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2596
1072,You won't be afraid of clowns anymore after we build a healthy fear of hypothermia.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2595
1073,"Thank you, no. I'm been doing fine with my silicone spatula and timely shots of non-stick cooking spray.",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,2591
1074,It's Silicone. You should get one. Kitchen Gadgets Online.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2589
1075,And this is what would happen if Washington bureaucrats told us how to live our lives son.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2588
1076,"Sure, it takes longer, but artisanal small-batch shoveling leaves each sidewalk truly unique.",1.0,5.0,9.0,15.0,1.4666666666666666,0.1652319197418807,2561
1077,No you know how I feel when we go to the beach.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,2565
1078,"Pop, let's trade, I'll take the shovel you take this spatula!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2567
1079,This new Technology is making my hard work obsolete!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2568
1080,"And better yet, it runs off just two triple A batteries.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2572
1081,Shovel-off!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2573
1082,"Piece of cake, son. Why don't you finish up.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2492
1083,Finish shoveling the grass but don't get any snow on the sidewalk.,0.0,3.0,9.0,12.0,1.25,0.13055824196677338,2575
1084,Your mom doesn't want me to vote for Bernie.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2578
1085,"""No, it doesn't correspond to my shovel size!'",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2579
1086,It's an app called 'Snowblower.' Standard data charges may apply.,0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,2582
1087,"Oh, so now you don't want the big boy shovel anymore?",0.0,7.0,8.0,15.0,1.4666666666666666,0.13333333333333336,2584
1088,"It's all about quality, not quantity.",1.0,4.0,9.0,14.0,1.4285714285714286,0.1727058642362825,2586
1089,You're a troll...,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2587
1090,"Yeah, with all the Global Warming talk I thought it was a smart buy.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2576
1091,Shovel it.,0.0,0.0,6.0,6.0,1.0,0.18257418583505536,1094
1092,"Son, remember this lesson if a woman ever tells you that size matters.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3324
1093,"I lost a bet, what's your excuse?",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,686
1094,"You've got the driveway shovel, so get started!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,830
1095,"Now Marvin, you just do what I do and we'll be finished in no time!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,829
1096,Size isn't everything. Ask Mom.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,506
1097,It's all relative.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,827
1098,"Son, it's all about doing more with less.",1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,507
1099,"Mathematically, we should finish at exactly the same time.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,826
1100,Working hard? Or hardly working?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,508
1101,The secret is to keep your back straight.,1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,222
1102,"As you might have surmised, son, this is a lesson about size.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,96
1103,I'm getting you ready to work for The Man.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,509
1104,First one done gets to do laundry.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,97
1105,I did not belittle you,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,823
1106,"Son, you do it like this. . .",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,98
1107,Where's Casey Neistat when you need a laugh !!!!!!!!!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,99
1108,Wow look at that cloud! Wow look at that bed head! Wow look at that coffee stain!,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,510
1109,"Remember, kid: it's a marathon, not a sprint.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,511
1110,"You're a shrewd trader, young Thumb!",2.0,4.0,10.0,16.0,1.5,0.18257418583505536,824
1111,"Good, son. Now as to the other meaning of the term, 'snow job....'",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,513
1112,Getting paid by the hour eh?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,831
1113,See? The cold DOES cause shrinkage.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,501
1114,Sanders vs The big banks. An illustration.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,489
1115,"Well... you can tell your ""real"" dad that your mom is very pleased with my little shovel.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,87
1116,"Look, we're not shoveling snow; we're building character, (brat).""",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,490
1117,"You're gonna need a smaller shovel""",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,491
1118,"Honey, the other shovel makes my hand look smaller.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,90
1119,Your problem is that you're lifting with your back instead of your legs.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,493
1120,It's not the size of the dog in the fight.....it's the size of the fight in the dog.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,849
1121,"Jeez Edna, you never miss an opportunity to tell me mine's not big enough.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,223
1122,Don't forget we split it fifty-fifty.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,848
1123,Don't make any major life decisions just now.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,845
1124,"""But I'm a Finishing Shoveler"".",1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,843
1125,"You see son, size does matter.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,842
1126,"Perspective, my boy!",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,224
1127,"Stop compensating, dad.",2.0,0.0,10.0,12.0,1.3333333333333333,0.22473328748774737,838
1128,That demonstrates proof of concept.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,500
1129,I propose we forego lengthy negotiations and swap shovels now before the snow melts.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,835
1130,I didn't know that they made these in different sizes.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,499
1131,'' I'm multitasking. Want a Snow Cone ? '',0.0,0.0,7.0,7.0,1.0,0.1543033499620919,219
1132,It's artisanal shovelling.,0.0,4.0,8.0,12.0,1.3333333333333333,0.14213381090374033,102
1133,Welcome to Paradox.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,514
1134,Heart attack snow won't kill me.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,533
1135,"Why, yes, I do work for the government.",3.0,10.0,11.0,24.0,1.6666666666666667,0.14328782560351583,798
1136,Maybe Bernie can figure it out.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,797
1137,Well of course I'll tell you where you can shove the snow.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,534
1138,Again Amazon got the dimensions wrong. First the grills and now this. More one star reviews from our zip code that's for sure.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,795
1139,Maybe we should focus on ground level dear!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,111
1140,"see, it sucks with the big shovel too......",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,794
1141,I don't want to go to work today!,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,799
1142,That's when it occurred to Jacob that he'd made yet another poor life choice.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,793
1143,"Remember son, bigger isn't always better. Someday you'll understand what I mean.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,536
1144,Her most recent order was to shovel the snow. I'll do anything to escape the tyranny!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,537
1145,Don't give me that Mies was wrong face.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,539
1146,How much did you want for that damn shovel again?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,790
1147,"The messier, the better; then your mother won't trust us to do this anymore.",0.0,5.0,8.0,13.0,1.3846153846153846,0.14044168141158103,114
1148,Where the hell were you nine hours ago?,2.0,3.0,10.0,15.0,1.4666666666666666,0.1918994445677132,788
1149,I get it! I get it!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,544
1150,Avoiding toddlers or teenagers?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,210
1151,"Yes that would be easier, son. Faster, easier, more seductive. Therein lies the path to the Dark Side.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,800
1152,"We can change shovels for the driveway, okay Billy?",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,532
1153,See. Just like daddy.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,212
1154,Fred always believed it was 90% attitude.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,818
1155,"As you get older, son, you'll realize that it's the little things in life that make a difference.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,105
1156,I lost the bet. No reason to taunt me.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,218
1157,"Put your wrist into it, like this.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,217
1158,"We got a foot, or if you will, twelve inches.",0.0,0.0,6.0,6.0,1.0,0.18257418583505536,519
1159,There's no white flag. You're still fair game sonny.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,815
1160,"From each according to their ability, to each according to their need.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,521
1161,"Say, could I borrow your gloves?",1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,813
1162,"Maybe you need this for your windshield, buddy.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,812
1163,"Well, maybe I just like a challenge.",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,525
1164,"Building a wall won't make you any safer, Son, so let's trade shovels.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,810
1165,Fancy a trade?,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,215
1166,Where's the challenge in that?,2.0,0.0,10.0,12.0,1.3333333333333333,0.22473328748774737,527
1167,It's all in the wrist Billy.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,528
1168,You should have said you didn't take iPay before you started.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,807
1169,"Hi Mr. Gibbs, my Dad borrowed your shovel.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,531
1170,I'm just putting the finishing touches on what you started.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,806
1171,Zen shoveling can't be rushed.,0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,86
1172,"Lift with your legs, not your back.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,226
1173,paper says rain,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,854
1174,Don't tell your mother what I've done with her spatula.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,486
1175,Now take the big shovel away and hide it while Daddy makes the neighbors think he's insane.,2.0,2.0,10.0,14.0,1.4285714285714286,0.20203050891044214,901
1176,Must be nice to be part of that one percent.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,462
1177,Let me show you.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,463
1178,Pretty good for old technology.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,464
1179,"If it's the last thing I ever say, ""Bigger is not better.""",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,899
1180,Your hands are too close together.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,898
1181,"Hey, no eight-year-old ever had a coronary doing this.",1.0,4.0,9.0,14.0,1.4285714285714286,0.1727058642362825,466
1182,y ? x,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,902
1183,"This shovel has worked for me for a long time--in fact, since yesterday morning.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,896
1184,Tell your mom I enjoy oxymorons!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,894
1185,"For the last time, because you have a low center of gravity and I have a bad back.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,893
1186,okay that's a big shovel and all but seriously where did the sky go,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,468
1187,Trumped again,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,469
1188,Those rats died of plague,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,69
1189,I just figured since you wanted the bigger closet.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,471
1190,It might take a little longer than expected.,2.0,2.0,10.0,14.0,1.4285714285714286,0.20203050891044214,890
1191,"OK, OK, I get it! But at least you can fly coach!",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,68
1192,Remember the story of The Tortoise and the Hare?,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,461
1193,Sell out.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,457
1194,I'll have time for your great idea when we're finished.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,456
1195,I'll bet you were a supply sergeant in the Army.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,442
1196,"Once an an archeologist,,,,,",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,921
1197,Son. I gave you the coolest snow shovel ever made.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,247
1198,"Someday you'll find true love, settle down, and begin the life long quest for chores that take an extremely long time.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,919
1199,"In the snow, Derek always cleared a path from the highway to his gnome",2.0,3.0,10.0,15.0,1.4666666666666666,0.1918994445677132,63
1200,"I'm demanding the big shovel in our divorce settlement, Mildred.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,246
1201,"Why, yes - I am a lawyer.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,918
1202,I hope there's no snow in Hell.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,917
1203,"Thanks son, but it's either this or sleep in the dog house.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,445
1204,Looks like someone's compensating for something.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,916
1205,"The snow shovel would get it done more quickly, but with the hand shovel I'm closer to God.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,914
1206,After this let's go to Hooters.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,912
1207,"Go ahead, take your time with your huge shovel.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,245
1208,I can see Russia from here.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,244
1209,"I know you're trying to be a man, but son I think it's better if we just switch shovels.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,908
1210,Let's just stick with the plan.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,453
1211,We need to right size this operation.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,454
1212,God is in the details.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,238
1213,"Like I tell your Mom son, bigger is not better.",1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,785
1214,Tell Harvey to mind his own business.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,237
1215,It pains me to admit that economists who preach 'free trade makes everyone better off ' are actually on to something.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,72
1216,sorry dude....One size fits all does not apply here,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,231
1217,"It's like your mother always says: It's not the size, it's how you use it.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,230
1218,"'Sure, this takes longer ... but it beats having a heart attack!""",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,481
1219,I suppose you're going to tell your mother about this?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,869
1220,Life is hard and don't you ever forget it.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,229
1221,Its the wrong house.,2.0,1.0,10.0,13.0,1.3846153846153846,0.2129903554594378,864
1222,Why do you keep asking if I'm sure that I'm your father?,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,81
1223,"Hey, do you think your boots feel a little small?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,871
1224,"It ain't the size of the tool that matters, son.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,82
1225,I can't wait for this 'Freaky Friday' thing to get undone.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,862
1226,Thank you for your help.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,861
1227,Shovel what you can. Global warming should take care of the rest.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,860
1228,I gave up walking for lent.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,858
1229,Some day you'll appreciate daddy's artisanal snow craft.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,857
1230,"Like I told your Mother, size doesn't matter.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,856
1231,"Sometimes you frighten me, son.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,485
1232,I said I liked the 'concept' of role reversal.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,863
1233,I do hope that you appreciate the value of my efforts at providing a direction for your future occupational endeavors...,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,232
1234,Let's make a deal: We swap shovels and the hot chocolate servings mom is preparing for each of us.,1.0,0.0,9.0,10.0,1.2,0.19999999999999998,872
