caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
There goes Tweetle Dee and Tweetle Dumb.,3.0,3.0,17.0,23.0,1.391304347826087,0.15061311370164152,970,519
I wouldn't want to add either to my professional network.,2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,970,519
"Don't worry, he's hunting wabbits.",2.0,5.0,16.0,23.0,1.391304347826087,0.13686395014372166,970,519
"Everyone thinks he's crazy, but honestly it's the safest place to be.",2.0,3.0,13.0,18.0,1.3888888888888888,0.16447358865570744,979,519
Hope that her cell phone doesn't ring.,0.0,7.0,11.0,18.0,1.3888888888888888,0.11823563735376172,979,519
It's time you talked to our son about the facts of life.,2.0,3.0,13.0,18.0,1.3888888888888888,0.16447358865570744,979,519
"I agree, she's a babe, but I'm not going out there.",3.0,1.0,14.0,18.0,1.3888888888888888,0.1832689528471889,979,519
I can only assume that Tabby riding has lost its thrill,2.0,3.0,13.0,18.0,1.3888888888888888,0.16447358865570744,979,519
He's live-tweeting his protest.,0.0,7.0,11.0,18.0,1.3888888888888888,0.11823563735376172,979,519
No more flocking together with her.,0.0,7.0,11.0,18.0,1.3888888888888888,0.11823563735376172,979,519
"Now remember, he has to stay there for five steps or I win the bet.",0.0,7.0,11.0,18.0,1.3888888888888888,0.11823563735376172,979,519
Always has to learn the hard way...,1.0,5.0,12.0,18.0,1.3888888888888888,0.14323272549549754,979,519
It kind of explains why both of them are endangered species.,1.0,5.0,12.0,18.0,1.3888888888888888,0.14323272549549754,979,519
Damn. Fred always gets to ride shotgun!,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
He's a Bernie Sanders' groupie.,3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
He's been tweeting about this all day.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
...and this is why there are two turtle doves.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"Lucky Harry, found a guy who loads birdseed.",0.0,8.0,13.0,21.0,1.380952380952381,0.1085881357237274,989,519
Cuckoo! Cuckoo!,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
He must be in need of a little seed money...,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"He's got a bird in the hand, but we're worth just as much.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"It's Elmer, be vehhwey, vehhwey quiet.",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"In general, a gun in any caption contest is not a good idea.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
That elusive Darwin Award - at least he keeps trying.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Let's hope a bird on the barrel is worth two in the bush,3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
"Somehow, the marriage works.",0.0,8.0,13.0,21.0,1.380952380952381,0.1085881357237274,989,519
"I know, Woody's hilarious, he's edgy, he pushes the envelope...but I worry about him.",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
We've got a guy on the inside.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
He's always lived for the moment.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
He tweets for the NRA,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Junior takes after your side of the family.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
He did say something about '..but keep your enemy closer'.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Obviously cuckoo,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
He's not from our branch of the family.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"OMG, have you been following his latest tweets?",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
He puts her by the sight to get a bird's-eye view.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
She's interning as a scope.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Always was a Republican,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
That's cukoo.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Isn't he the one who told us to keep our friends close?,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"That's genius, she's out of the line of fire.",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Who knew she was a hawk on the Second Amendment?,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Watching him do that always makes me quail.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
First it was Bernie's podium. Now he's just showing off.,3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
Stu? He's a yellow-bellied turncoat.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
They met on the Internet.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"Legendary last tweet: 'Hey, watch this.'",3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
#deathwish.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
I double dared him.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
What the frick frack snick snack diddily dack crack pack slack mack quarterback crackerjack dental plaque yolk sac does that whack black nonfat flapjack think he’s doin?,3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
That bird's got some pair of eggs on him.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
One on the gun worth two in the bush.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
If he puts birdseed down the barrel I will just molt!,3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
"If Larry makes it back, I think next time I'll go with ""truth"".",3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
I definitely heard him call shotgun,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"If he's smart, he'll wait before he tweets about this.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Who knew birds had balls?,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
I hear he's peeping with the enemy,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
I wonder if Dan was the best quail to choose as our lookout?,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
I'm suddenly and inexplicably hot for him.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Looks like Grace forgot to take her meds again.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
I bet him five worms he wouldn't do that.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Mark is always looking for the latest adrenaline rush.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"Boy, that decoy sure looks like cousin Ricky.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"Just spit-balling here, but I bet the intersection of Mensa membership and NRA membership is the null set.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
The white man's birdin',2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"No worries, no one shoots mocking birds",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Frank never could turn down a dare.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Chuck is a mockingbird's mockingbird.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"Well, Larry definitely isn't a chicken, but I'd say his goose is cooked.",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"cheeky, deliberate, delightful..... but yet I'm still left with this lingering sense of despair.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
I give it six months,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
That my fine feathered friend is a Mocking bird.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
I thought heli-skiing would get it out of his system,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
This ridiculous hazing has got to stop.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
I bet this is the last time he plays truth or dare with us.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"If he gets too close to anybody, she sends out a tweet.",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
I can't tell if that's Lucy or a decoy.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
She DOES like heavy metal!,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Game on!,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"I’ve heard you should keep friends close and enemies closer, but that seems a bit extreme.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Maybe Dick Cheney is hunting today.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
That hunter's really got game.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Her attempts to prove she's worth the two of us are getting out of hand.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Oh to be young again.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"Oh dear, Jimmy's Stockholm Syndrome is back...",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Sparrows! Always pushing boundaries.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
I just can't get behind his lax stance on gun control.,0.0,8.0,13.0,21.0,1.380952380952381,0.1085881357237274,989,519
"Ever since he survived that fall out of the nest, he's been a adrenaline junkie!",1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
What do you think of Woody's strategy of joining the NRA?,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Gutsiest move I've ever seen.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
The irony is killing me.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
"Well, I wasn't raised that way, but if it works for them, God bless.",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
"Does the concept of ""stool pigeon"" come to mind?",2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
See I told you he joined the N.R.A.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Decoy!,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Bets on which one figures it out first?,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
What a stool pigeon.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Must be going for the Darwin Award.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Does he really think we'll fall for that?,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
I can't believe that Bernie is pandering to the gun lobby!,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Explain to me again why he's worth double?,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
Lester is the last one I thought would switch sides.,0.0,8.0,13.0,21.0,1.380952380952381,0.1085881357237274,989,519
Two in the bush is definitely worth more than one on the barrel.,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
They have an understanding.,0.0,8.0,13.0,21.0,1.380952380952381,0.1085881357237274,989,519
"When I said he needed a new wingman, I didn't have this in mind",3.0,2.0,16.0,21.0,1.380952380952381,0.16148404721726828,989,519
"Oooooooh, why didn't I think of that?",0.0,8.0,13.0,21.0,1.380952380952381,0.1085881357237274,989,519
"I don't care how sympatico they are, he just doesn't seem right for her.",4.0,0.0,17.0,21.0,1.380952380952381,0.1756103706151026,989,519
Well we always told him to keep his friends close and his enemies closer.,2.0,4.0,15.0,21.0,1.380952380952381,0.14599723539767515,989,519
I was not looking at another bird! It's a decoy!!,1.0,6.0,14.0,21.0,1.380952380952381,0.12865958177244088,989,519
Don't answer his tweets!,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
That guy should watch out. Dick Cheney is hunting nearby.,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
"Don't worry, a bird on the gun is worth two in the bush.",2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
"I think ""Conceal-Carry"" just got a new meaning",2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
I thought passenger pigeons were extinct.,3.0,1.0,15.0,19.0,1.368421052631579,0.17455919949238946,1086,519
"Nearsighted, shmearsighted, he's just doing that to show off.",2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
He's more of an 'it's the journey' kind of hunter.,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
It's the Stockholm syndrome.,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
Hide in plain sight always works,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
I told you he was a moron. He thinks that's a branch.,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
I still don't think it's a scarecrow.,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
He thinks he's a big shot now.,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
A clear case of Stockholm syndrome.,3.0,1.0,15.0,19.0,1.368421052631579,0.17455919949238946,1086,519
I didn't know we had the right to bear arms!,0.0,7.0,12.0,19.0,1.368421052631579,0.11369720523522556,1086,519
That is why that species is almost extinct.,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
Worst. Lookout. Ever.,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
I'll bet you twenty seeds he's a double agent.,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
"No, I don't have a bucket list. You?",1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
She finds a new guy and doesn't even call us anymore,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
Is one on the barrel worth two in the bush?,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
"Now that, is a stool pigeon.",2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
He's Pro Gun!,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
"Ever since the Trump win, he's been looking for a way out.",0.0,7.0,12.0,19.0,1.368421052631579,0.11369720523522556,1086,519
"No worries. She's one of ours, and she's already tweeted the coordinates to the drone.",1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
Ernie always liked living on the edge,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
That bird is really over a barrel.,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
I've always wanted to ride shotgun.,2.0,3.0,14.0,19.0,1.368421052631579,0.1569170510526168,1086,519
"He's game, I'll give him that.",0.0,7.0,12.0,19.0,1.368421052631579,0.11369720523522556,1086,519
I've always admired Irv's verve.,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
This could end up being one heck of a tweet,3.0,1.0,15.0,19.0,1.368421052631579,0.17455919949238946,1086,519
Friends close enemies closer!,1.0,5.0,13.0,19.0,1.368421052631579,0.13702192413871322,1086,519
Campaigning for the Darwin Award 2016,3.0,2.0,17.0,22.0,1.3636363636363635,0.1549396551356994,1117,519
Imagine--a bird turned into a stool pigeon!,2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
Riding shotgun can be dangerous.,2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
Oh? Can you think of a safer place?,1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
The hunter thing is a total chick magnet,2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
He's REALLY got our buddy over a barrel now.,2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
The balls on that kid.,2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
"Now I know where the expression ""Bird-Brain"" comes from",1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
"Now I know where the word ""birdbrain"" came from.",1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
"Don't look at her, don't look. She's just a decoy.",0.0,8.0,14.0,22.0,1.3636363636363635,0.10497277621629562,1117,519
Keep your friends close...,1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
I knew we shouldn't have moved to Vermont.,3.0,2.0,17.0,22.0,1.3636363636363635,0.1549396551356994,1117,519
I wonder if he know's this is the Hitchcock property.,1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
It's a decoy.,3.0,2.0,17.0,22.0,1.3636363636363635,0.1549396551356994,1117,519
Where is the gun lobby going?,1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
I heard he has a mole working for him too.,1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
It's time we face facts. Our son is an adrenalin junkie.,2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
I thought YOU were going to talk to her about the birds and the BB guns.,3.0,2.0,17.0,22.0,1.3636363636363635,0.1549396551356994,1117,519
"Its called ""chutzpah.""",2.0,4.0,16.0,22.0,1.3636363636363635,0.14027577269281086,1117,519
See? Friends close enemies closer.,1.0,6.0,15.0,22.0,1.3636363636363635,0.12388820797622675,1117,519
