,unfunny,somewhat funny,funny,caption,score,precision
926,50,3,7,"My solar system ran out of Uranium. Mind if I dig some out of Uranus?...Ha, ha! Got you!",1.2833333333333334,0.08600245255557767
927,49,5,6,They'll never believe you.,1.2833333333333334,0.08265258673606023
928,46,11,3,Do you have any kale?,1.2833333333333334,0.0716696228532331
929,49,5,6,"Greetings, our planet has depleted its store of folksy wisdom. We will give you plutonium in return for rambling stories about moral dilemmas.",1.2833333333333334,0.08265258673606023
930,47,9,4,Back home there's this joke about a guy who runs out of intergalactic supernucleon fuel late at night out in the country and ends up sleeping with the farmer's daughter.,1.2833333333333334,0.07550832133836045
931,45,13,2,You grow weed? Welcome aboard!,1.2833333333333334,0.06761333513821251
932,47,9,4,"One trip with us, and you'll have more travel miles than you can use in a lifetime.",1.2833333333333334,0.07550832133836045
933,46,11,3,"Excuse me sir, do you have a second to talk about probing?",1.2833333333333334,0.0716696228532331
934,48,7,5,"Remember: Crop Circles are geometrical and symmetrical. Good luck, Dwight!",1.2833333333333334,0.07916109109120167
935,45,13,2,I never shook hands with my lunch before.,1.2833333333333334,0.06761333513821251
936,48,7,5,"Oh, the spaceman and the farmer can be friends.",1.2833333333333334,0.07916109109120167
937,46,11,3,"And if you vote for me, I promise not to blow up your planet.",1.2833333333333334,0.0716696228532331
938,46,11,3,"Communications, this is the Captain speaking. Please type in 'ee ii ee ii oh' into the universal translator...and make it snappy.",1.2833333333333334,0.0716696228532331
939,44,15,1,We've come 25 trillion miles to meet Justin Bieber. We are a far less advanced civilization than you.,1.2833333333333334,0.06329764084940143
940,47,9,4,"Don't take us to your leader, explain to us your electoral process.",1.2833333333333334,0.07550832133836045
941,45,13,2,As a poor vacuum cleaner salesman with broken down transportation it won't be any trouble to share a bunk with your daughter tonight.,1.2833333333333334,0.06761333513821251
942,48,7,5,Hay Charlie! I finished that crop circle you ordered. Want to fly up and take a look?,1.2833333333333334,0.07916109109120167
943,47,9,4,'I'm guessing you've not flown with us before?',1.2833333333333334,0.07550832133836045
944,46,11,3,I didn't know you delivered.,1.2833333333333334,0.0716696228532331
945,48,7,5,"Now that the election is over, we thought you might want to come along with us.",1.2833333333333334,0.07916109109120167
946,48,7,5,Did you bring the show tunes?,1.2833333333333334,0.07916109109120167
947,45,13,2,"Just so you know, there will be butt stuff...",1.2833333333333334,0.06761333513821251
948,48,7,5,Come back for me if Trump gets elected.,1.2833333333333334,0.07916109109120167
949,45,13,2,Hello my name is Scott and I'll be probing you today.,1.2833333333333334,0.06761333513821251
950,44,10,3,"Hello , the airbnb ad said ..........",1.2807017543859651,0.0740621646906627
951,44,10,3,"Yes, you look a little different than your Tinder profile picture too.",1.2807017543859651,0.0740621646906627
952,45,8,4,I know! What were the chances of you being bipedal too!?,1.2807017543859651,0.07817781433825675
953,43,12,2,"We're still pre-boarding our Space Plus passengers, sir.",1.2807017543859651,0.0697039297502425
954,44,10,3,Have you by chance seen Dorothy?,1.2807017543859651,0.0740621646906627
955,46,6,5,"Oh, you're home. Sorry, I was just going to leave some mysterious crop circles.",1.2807017543859651,0.08208737461234245
956,45,8,4,"Don't be a stranger, now that you know where we are.",1.2807017543859651,0.07817781433825675
957,47,4,6,Do you have a few minutes to discuss the Book of Dwoxoto?,1.2807017543859651,0.08581901588102221
958,45,8,4,"See, I told you. If you built it, we would come.",1.2807017543859651,0.07817781433825675
959,46,6,5,I shall take these corn nuts back to my planet for an unforgettable feast.,1.2807017543859651,0.08208737461234245
960,44,10,3,"Good to see you Jim, I love what you've done with the place.",1.2807017543859651,0.0740621646906627
961,44,10,3,"It's not all milk and honey, but there are no ads for Hillary or Donald.",1.2807017543859651,0.0740621646906627
962,46,6,5,"Don't worry, the Trump experiment is almost over.",1.2807017543859651,0.08208737461234245
963,43,12,2,We heard you had a really attractive daughter.,1.2807017543859651,0.0697039297502425
964,43,12,2,"Sorry, you're looking for Roswell, New Mexico. This is Iowa.",1.2807017543859651,0.0697039297502425
965,44,10,3,Take me to Steven Spielberg.,1.2807017543859651,0.0740621646906627
966,46,6,5,"Hi, we have been looking forward to having you for dinner.",1.2807017543859651,0.08208737461234245
967,45,8,4,"Your illegal aliens start at sunrise, boss.",1.2807017543859651,0.07817781433825675
968,45,8,4,Rod Serling sent me.,1.2807017543859651,0.07817781433825675
969,45,8,4,You're welcome to spend the night---just don't touch my daughter.,1.2807017543859651,0.07817781433825675
970,45,8,4,Told you. You can fix anything with baling wire!,1.2807017543859651,0.07817781433825675
971,45,8,4,We've come to learn about your inalienable rights.,1.2807017543859651,0.07817781433825675
972,43,12,2,Can't wait to meet your daughter.,1.2807017543859651,0.0697039297502425
973,44,10,3,I haven't done one of these home swaps before. I hope you left your wifi password.,1.2807017543859651,0.0740621646906627
974,44,10,3,Tell me you have a bathroom.,1.2807017543859651,0.0740621646906627
975,43,12,2,"Really, it's just like a pin prick.",1.2807017543859651,0.0697039297502425
976,43,12,2,"Your favorite movie is ET? No way, mine is Field of Dreams!",1.2807017543859651,0.0697039297502425
977,45,8,4,Welcome aboard! Ever ride Uber before?,1.2807017543859651,0.07817781433825675
978,43,12,2,"Bob, don't you remember me from the Future Farmers of America?",1.2807017543859651,0.0697039297502425
979,42,14,1,"So, you're the exchange student?",1.2807017543859651,0.06505437269382161
980,44,10,3,"Are you one of them ""illegal aliens""?",1.2807017543859651,0.0740621646906627
981,46,6,5,"Hey, your crop circle is the symbol for free beer!",1.2807017543859651,0.08208737461234245
982,45,8,4,We'll take a dozen ears of sweet corn and a bushel of Jersey tomatoes.,1.2807017543859651,0.07817781433825675
983,43,12,2,"Greetings, Earthling. Do you know of a way for us to acquire reasonably priced Hamilton tickets?",1.2807017543859651,0.0697039297502425
984,44,10,3,Oshkosh b'gosh!,1.2807017543859651,0.0740621646906627
985,45,8,4,We came to tell you that the galaxy is very concerned about your upcoming election.,1.2807017543859651,0.07817781433825675
986,43,12,2,Welcome aboard. I'm glad you checked your bags! The overhead bins are full.,1.2807017543859651,0.0697039297502425
987,45,8,4,I got to tell you this is my first Uber and it's awesome.,1.2807017543859651,0.07817781433825675
988,44,10,3,"Yes, I'm organic.",1.2807017543859651,0.0740621646906627
989,44,10,3,Sorry I doodled on your crops when I was bored.,1.2807017543859651,0.0740621646906627
990,46,6,5,"Nah man it's cool, I'm good to drive.",1.2807017543859651,0.08208737461234245
991,45,8,4,You've been upgraded,1.2807017543859651,0.07817781433825675
992,45,8,4,Welcome to rural Uber.,1.2807017543859651,0.07817781433825675
993,46,6,5,glymph dink bindlflit flinkin trump.,1.2807017543859651,0.08208737461234245
994,45,8,4,"As a matter of fact, I do have wifi.",1.2807017543859651,0.07817781433825675
995,44,10,3,Your daughter's joined the 500 light year club,1.2807017543859651,0.0740621646906627
996,45,8,4,We'll return you on November 9th.,1.2807017543859651,0.07817781433825675
997,45,8,4,I'm told that wearing this get-up lends an air of gravitas.,1.2807017543859651,0.07817781433825675
998,46,13,2,Of course you'll be fully reimbursed for the cows.,1.278688524590164,0.06665770789935259
999,48,9,4,"I think I've seen enough. I wish you luck, human.",1.278688524590164,0.07440528339613257
1000,45,15,1,Your government is broken. I can fix it. It will be great. Vote for me.,1.278688524590164,0.062424369720195966
1001,47,11,3,I guess you're here about the crop circles.,1.278688524590164,0.0706377951937
1002,46,13,2,"Your wife's peach cobbler was wonderful. Oh, and sorry about that death ray incident.",1.278688524590164,0.06665770789935259
1003,50,5,6,"So, are you the guy who shows all the porn on local cable access?",1.278688524590164,0.08141893128825868
1004,42,9,3,PLEASE tell me you have toilet paper in your outhouse!!,1.2777777777777777,0.07669203238507481
1005,39,15,0,We've been looking forward to having you for dinner tonight.,1.2777777777777777,0.0615242372781098
1006,43,7,4,Greetings. We're here to pick up the one you call Donald and take him back home. We laughed out loud at his comments about aliens.,1.2777777777777777,0.08112015687189036
1007,43,7,4,"We're here to take Donald Trump back, you seen him around?",1.2777777777777777,0.08112015687189036
1008,43,7,4,"We welcome the tired, the poor and the undocumented.",1.2777777777777777,0.08112015687189036
1009,44,12,2,Why are you asking if I'm legal or illegal? We just put you guys here to feed our pet mosquitoes.,1.2758620689655171,0.06866237064311606
1010,43,14,1,Wanna get outta here?,1.2758620689655171,0.06410585359213843
1011,45,10,3,"To us, everywhere is 'flyover country'.",1.2758620689655171,0.07293477784903855
1012,45,10,3,"Who did you expect, Mork?",1.2758620689655171,0.07293477784903855
1013,47,6,5,"I don't know your laws, so I can't say if I'm illegal.",1.2758620689655171,0.08080472247957123
1014,45,10,3,"Go south on I-95 and then west on I-4. You will see a big yellow arch with ""Disney World"" written on it in big red letters.",1.2758620689655171,0.07293477784903855
1015,45,10,3,"Do not be alarmed, Farmer. We are only interested in your seed.",1.2758620689655171,0.07293477784903855
1016,46,8,4,"Sorry, it's standing room only--I'm filled with British remainders.""",1.2758620689655171,0.0769704001382646
1017,45,10,3,"Dude, your crop circles are awesome.",1.2758620689655171,0.07293477784903855
1018,45,10,3,We seek the earthling knows as Old McDonald.,1.2758620689655171,0.07293477784903855
1019,45,10,3,I'm opening a farmer to table restaurant on my home planet.,1.2758620689655171,0.07293477784903855
1020,44,12,2,Do you validate?,1.2758620689655171,0.06866237064311606
1021,46,8,4,"Welcome aboard. Would you prefer steak, fish or Venution?",1.2758620689655171,0.0769704001382646
1022,47,6,5,Do you have time to hear about our lord and saviour Xabnar the Great?,1.2758620689655171,0.08080472247957123
1023,46,8,4,I understand you are a man who knows how to fix things.,1.2758620689655171,0.0769704001382646
1024,45,10,3,"Thanks again. We'r fanatic about ""locally sourced.""",1.2758620689655171,0.07293477784903855
1025,46,8,4,Forget Trump. I'm the outsider candidate of your dreams.,1.2758620689655171,0.0769704001382646
1026,45,10,3,"No, you're not invading at all, come in!",1.2758620689655171,0.07293477784903855
1027,46,8,4,We saw your clever corn row messages.,1.2758620689655171,0.0769704001382646
1028,44,12,2,"You DO know, don't you, that nobody's going to believe you when you talk about this?",1.2758620689655171,0.06866237064311606
1029,44,12,2,You'll be getting quite a few miles credited to your travel awards card.,1.2758620689655171,0.06866237064311606
1030,45,10,3,Welcome aboard. We are taking America back.,1.2758620689655171,0.07293477784903855
1031,46,8,4,"Come on, there's lots of space.",1.2758620689655171,0.0769704001382646
1032,45,10,3,Mi casa es su casa.,1.2758620689655171,0.07293477784903855
1033,44,12,2,I was hoping you would send your daughter.,1.2758620689655171,0.06866237064311606
1034,46,8,4,"Don't worry, we're only probing the outer reaches of the galaxy.",1.2758620689655171,0.0769704001382646
1035,45,10,3,Come on in. I'll get your cows.,1.2758620689655171,0.07293477784903855
1036,44,12,2,"Yes, as a matter of fact, we do accept Muslims.",1.2758620689655171,0.06866237064311606
1037,46,8,4,"Congratulations! Your crop circle won our ""Tell us what's so funny about an expiring planet"" Contest",1.2758620689655171,0.0769704001382646
1038,46,8,4,"Thanks for applying, but we're only accepting grass-fed humans this trip.",1.2758620689655171,0.0769704001382646
1039,46,8,4,You're in Kansas!,1.2758620689655171,0.0769704001382646
1040,43,14,1,We appreciate your letting us park here. Finding a spot in the city is impossible.,1.2758620689655171,0.06410585359213843
1041,44,12,2,"Welcome back, Mr. MacDonald. You probably don't remember me from our last visit.",1.2758620689655171,0.06866237064311606
1042,45,10,3,Your movies told me to come here,1.2758620689655171,0.07293477784903855
1043,46,8,4,"Let's just keep this little GMO secret between us, okay?",1.2758620689655171,0.0769704001382646
1044,46,8,4,"""airbnb""...you were expecting us?",1.2758620689655171,0.0769704001382646
1045,46,8,4,"Welcome sir, any snags with - you know, immigration ? Not a one. I flew in under the radar but over the wall.",1.2758620689655171,0.0769704001382646
