,Unnamed: 0,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
1362,1362,2973,1.1940298507462686,0.04675247779808238,134,1.1940298507462686,I was trying to lose some extra weight.,629,9,8,117,1337
1363,1363,3046,1.1940298507462686,0.040307442576898216,134,1.1940298507462686,It's a good way to meet women.,629,4,18,112,1337
1364,1364,3098,1.1940298507462686,0.04428715930145091,134,1.1940298507462686,I always wanted to meet you.i guess I’m a social climber.,629,7,12,115,1337
1365,1365,3313,1.1940298507462686,0.038890475395087415,134,1.1940298507462686,"Apparently, we have not nailed the cannon man trick",629,3,20,111,1337
1366,1366,3454,1.1940298507462686,0.04300153053506401,134,1.1940298507462686,I don't know what made you think I was really a prince. The awareness of my pointless existence is an unspeakable hell.,629,6,14,114,1337
1367,1367,3835,1.1940298507462686,0.04167626156127724,134,1.1940298507462686,"You gotta watch out for the glass ceiling. Me, I hit the wall...and hard.",629,5,16,113,1337
1368,1368,3938,1.1940298507462686,0.03429003535363817,134,1.1940298507462686,I feel like I'm being used.,629,0,26,108,1337
1369,1369,4155,1.1940298507462686,0.038890475395087415,134,1.1940298507462686,"You wouldn’t return my calls, so...",629,3,20,111,1337
1370,1370,4262,1.1940298507462686,0.03741989077779158,134,1.1940298507462686,I need to stop watching Game of Thrones,629,2,22,110,1337
1371,1371,4303,1.1940298507462686,0.038890475395087415,134,1.1940298507462686,I meet a lot of people on their way up.,629,3,20,111,1337
1372,1372,4358,1.1940298507462686,0.040307442576898216,134,1.1940298507462686,This isn’t what I meant when I said I wanted you on top.,629,4,18,112,1337
1373,1373,4763,1.1940298507462686,0.038890475395087415,134,1.1940298507462686,Our promotion says you'll climb a real face.,629,3,20,111,1337
1374,1374,4798,1.1940298507462686,0.03741989077779158,134,1.1940298507462686,"Cliff, is that you?",629,2,22,110,1337
1375,1375,4980,1.1940298507462686,0.040307442576898216,134,1.1940298507462686,Corporate told me to pull out all stops to help you break the glass ceiling.,629,4,18,112,1337
1376,1376,181,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,Is that you Yorick?,629,3,19,110,1377
1377,1377,207,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,I feel like people are just stepping all over me to get to the top.,629,3,19,110,1377
1378,1378,214,1.1893939393939394,0.040429935221209315,132,1.1893939393939394,We aren’t really compatible. I’m more of a social climber.,629,4,17,111,1377
1379,1379,318,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,"Fancy running into you here! Say, you haven't responded to any of my texts.",629,3,19,110,1377
1380,1380,468,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,The is not how I envisioned moving up the corporate ladder.,629,3,19,110,1377
1381,1381,478,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,You REALLY are between a rock and a hard place!,629,3,19,110,1377
1382,1382,505,1.1893939393939394,0.041835870768936,132,1.1893939393939394,"Sorry Sir,but I'm going to have to climb over you,
on my way to the top!",629,5,15,112,1377
1383,1383,665,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,It’s okay I’m always being used to get a leg up,629,3,19,110,1377
1384,1384,686,1.1893939393939394,0.03746009636911411,132,1.1893939393939394,This dating app site is not what I envisioned,629,2,21,109,1377
1385,1385,791,1.1893939393939394,0.03746009636911411,132,1.1893939393939394,I suppose it’s my fault; I said I wanted to work in Boulder.,629,2,21,109,1377
1386,1386,1082,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,I'm auditioning for Notre-Dame.,629,3,19,110,1377
1387,1387,1195,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,"I swiped you to the left, leave me alone.",629,3,19,110,1377
1388,1388,1325,1.1893939393939394,0.041835870768936,132,1.1893939393939394,"NO NO NO, don't step on that one.  Let's just say it's very sore.",629,5,15,112,1377
1389,1389,1526,1.1893939393939394,0.04319607046941939,132,1.1893939393939394,It was either this or marketing,629,6,13,113,1377
1390,1390,1848,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,I should have told you that I was a social climber.,629,3,19,110,1377
1391,1391,2025,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,"I've heard about social climbers, but this is something else.",629,3,19,110,1377
1392,1392,2110,1.1893939393939394,0.040429935221209315,132,1.1893939393939394,Alexandria Ocasio-Cortez,629,4,17,111,1377
1393,1393,2359,1.1893939393939394,0.03746009636911411,132,1.1893939393939394,Don’t worry. A lot of my friends are social climbers.,629,2,21,109,1377
1394,1394,2433,1.1893939393939394,0.040429935221209315,132,1.1893939393939394,If you're going to scale mt. Rushmore you have to start somewhere!,629,4,17,111,1377
1395,1395,2490,1.1893939393939394,0.041835870768936,132,1.1893939393939394,"Foot, hand, like it really makes a difference.",629,5,15,112,1377
1396,1396,2846,1.1893939393939394,0.041835870768936,132,1.1893939393939394,'Everybody says I should just get a grip...',629,5,15,112,1377
1397,1397,3348,1.1893939393939394,0.03746009636911411,132,1.1893939393939394,I was hoping for a kiss but I'll settle for a kick in the teeth.,629,2,21,109,1377
1398,1398,3493,1.1893939393939394,0.04451472705749164,132,1.1893939393939394,"Hashtag ""Me, too.""",629,7,11,114,1377
1399,1399,3508,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,"Going up? Watch your step, please.",629,3,19,110,1377
1400,1400,3602,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,Thank heavens. Would you mind scratching that mosquito bite on my forehead? I can't reach it.,629,3,19,110,1377
1401,1401,3618,1.1893939393939394,0.040429935221209315,132,1.1893939393939394,I'm not your usual trophy but a wall is a wall,629,4,17,111,1377
1402,1402,3696,1.1893939393939394,0.040429935221209315,132,1.1893939393939394,I didn't mean I wanted that kind of rock!,629,4,17,111,1377
1403,1403,3965,1.1893939393939394,0.040429935221209315,132,1.1893939393939394,Up against the wall!,629,4,17,111,1377
1404,1404,4100,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,I knew you would step right over me on your way to the top.,629,3,19,110,1377
1405,1405,4267,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,"Yes dear, for the last time, you are my rock.",629,3,19,110,1377
1406,1406,4273,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,Your next move is left foot in my mouth. Be gentle,629,3,19,110,1377
1407,1407,4488,1.1893939393939394,0.038973314472690784,132,1.1893939393939394,Have you tried using butter?,629,3,19,110,1377
1408,1408,4672,1.1893939393939394,0.03588312136617136,132,1.1893939393939394,Worst internship ever.,629,1,23,108,1377
1409,1409,4808,1.1893939393939394,0.041835870768936,132,1.1893939393939394,"It's just like Nancy sang in that song, ""One 'a these days...""",629,5,15,112,1377
1410,1410,62,1.18796992481203,0.03720463682287573,133,1.18796992481203,Do you want to hang out sometime?,629,2,21,110,1411
1411,1411,81,1.18796992481203,0.03720463682287573,133,1.18796992481203,It's just until the new piece comes in.,629,2,21,110,1411
1412,1412,210,1.18796992481203,0.03720463682287573,133,1.18796992481203,This is the price I pay for stepping on others on my way to the top.,629,2,21,110,1411
1413,1413,411,1.18796992481203,0.04015006020204168,133,1.18796992481203,Who else are you going to step on to get to the top?,629,4,17,112,1411
1414,1414,575,1.18796992481203,0.04015006020204168,133,1.18796992481203,"Sorry, but at least I wont be stepping on your toes!",629,4,17,112,1411
1415,1415,719,1.18796992481203,0.035640760858451595,133,1.18796992481203,"Remember, you’ll have to see me on the way down.",629,1,23,109,1411
1416,1416,747,1.18796992481203,0.04154453635293475,133,1.18796992481203,"Hi, I'm the counter weight on your rope.  Please don't step on my head.",629,5,15,113,1411
1417,1417,750,1.18796992481203,0.038705376469875936,133,1.18796992481203,"Well, Stacy, my mother was right -- I am, literally, just a stepping stone for you.",629,3,19,111,1411
1418,1418,795,1.18796992481203,0.04154453635293475,133,1.18796992481203,I could use a hand,629,5,15,113,1411
1419,1419,983,1.18796992481203,0.03720463682287573,133,1.18796992481203,". . . and then I hit the wall and, well, it really isn't all that bad!",629,2,21,110,1411
1420,1420,1122,1.18796992481203,0.04289370195416879,133,1.18796992481203,"I set out to climb, but I got stuck watching.",629,6,13,114,1411
1421,1421,1228,1.18796992481203,0.03720463682287573,133,1.18796992481203,"Use that one instead, please.",629,2,21,110,1411
1422,1422,1403,1.18796992481203,0.038705376469875936,133,1.18796992481203,Edelweiss” and “High Hopes” are the only two options included with the package you purchased,629,3,19,111,1411
1423,1423,1531,1.18796992481203,0.035640760858451595,133,1.18796992481203,"Uh, not there, please.",629,1,23,109,1411
1424,1424,1601,1.18796992481203,0.038705376469875936,133,1.18796992481203,"It's a takeoff on Twister.  We call it ""Finding Your Niche.""",629,3,19,111,1411
1425,1425,1651,1.18796992481203,0.038705376469875936,133,1.18796992481203,I'm not as unhinged as I look.,629,3,19,111,1411
1426,1426,1846,1.18796992481203,0.04289370195416879,133,1.18796992481203,"They did say it was a ""hands-on"" position when I applied.",629,6,13,114,1411
1427,1427,1847,1.18796992481203,0.04289370195416879,133,1.18796992481203,Hi!  This is what happens when you get to the top.,629,6,13,114,1411
1428,1428,1868,1.18796992481203,0.035640760858451595,133,1.18796992481203,Watch your step!,629,1,23,109,1411
1429,1429,1918,1.18796992481203,0.03720463682287573,133,1.18796992481203,It's a lawyer aptitude test.,629,2,21,110,1411
1430,1430,2101,1.18796992481203,0.038705376469875936,133,1.18796992481203,I'm trying to be more supportive.,629,3,19,111,1411
1431,1431,2112,1.18796992481203,0.04015006020204168,133,1.18796992481203,I'm just trying to get a head in this world.,629,4,17,112,1411
1432,1432,2203,1.18796992481203,0.04154453635293475,133,1.18796992481203,I'm caught between a rock and a hard place!,629,5,15,113,1411
1433,1433,2341,1.18796992481203,0.04015006020204168,133,1.18796992481203,"While you are up here, would you mind scratching my nose?",629,4,17,112,1411
1434,1434,2584,1.18796992481203,0.04154453635293475,133,1.18796992481203,So that’s what you meant when you said “I’ll see you on the other side.”,629,5,15,113,1411
1435,1435,2603,1.18796992481203,0.034005038862153794,133,1.18796992481203,I was raised to a more 'hands on' position.,629,0,25,108,1411
1436,1436,2701,1.18796992481203,0.038705376469875936,133,1.18796992481203,"Don't look at the glass ceiling . . .
Don't look at the glass ceiling . . .
Don't look at the glass ceiling . . .",629,3,19,111,1411
1437,1437,2730,1.18796992481203,0.038705376469875936,133,1.18796992481203,"No, I'm with the Truman Show.",629,3,19,111,1411
1438,1438,2761,1.18796992481203,0.03720463682287573,133,1.18796992481203,I’d be eternally grateful if you’d scratch my nose on your way up.,629,2,21,110,1411
1439,1439,2827,1.18796992481203,0.04154453635293475,133,1.18796992481203,So  this is what they mean by The Wall of Shame.,629,5,15,113,1411
1440,1440,2837,1.18796992481203,0.04154453635293475,133,1.18796992481203,There aren't as many job opportunities for disembodied heads as you'd think.,629,5,15,113,1411
1441,1441,2862,1.18796992481203,0.04015006020204168,133,1.18796992481203,"Actually, I just got promoted - I used to be the coat hook.",629,4,17,112,1411
1442,1442,3016,1.18796992481203,0.038705376469875936,133,1.18796992481203,"Face it, I'm stuck",629,3,19,111,1411
1443,1443,3031,1.18796992481203,0.03720463682287573,133,1.18796992481203,Get a grip!,629,2,21,110,1411
1444,1444,3207,1.18796992481203,0.04289370195416879,133,1.18796992481203,"You can do this, c'mon !",629,6,13,114,1411
1445,1445,3466,1.18796992481203,0.04154453635293475,133,1.18796992481203,You should see what people do to me on the other side.,629,5,15,113,1411
1446,1446,3668,1.18796992481203,0.03720463682287573,133,1.18796992481203,It's great practice for all the people youll have to step on while you succeed.,629,2,21,110,1411
1447,1447,3764,1.18796992481203,0.04670795614230298,133,1.18796992481203,"If you see my older brother, tell him El Crap-itan says hello.",629,9,7,117,1411
1448,1448,3781,1.18796992481203,0.04015006020204168,133,1.18796992481203,Always said I would get over you!,629,4,17,112,1411
1449,1449,3897,1.18796992481203,0.04015006020204168,133,1.18796992481203,Help me! Help me! I'm Jimmy Hoffa!,629,4,17,112,1411
1450,1450,3936,1.18796992481203,0.03720463682287573,133,1.18796992481203,Could you scratch my nose? I'm dying up here!,629,2,21,110,1411
1451,1451,4085,1.18796992481203,0.038705376469875936,133,1.18796992481203,"... and then I wished to have a body 'like a rock, but not literally a rock,' and the genie was all like 'boom, done, no problem'...",629,3,19,111,1411
1452,1452,4110,1.18796992481203,0.04289370195416879,133,1.18796992481203,Where are all the Smiley Faces that I wanted...,629,6,13,114,1411
1453,1453,4278,1.18796992481203,0.03720463682287573,133,1.18796992481203,I’m tired of always sticking my neck out for you.,629,2,21,110,1411
1454,1454,4379,1.18796992481203,0.038705376469875936,133,1.18796992481203,I don't know... I just don't want you to get hung up on me.,629,3,19,111,1411
1455,1455,4472,1.18796992481203,0.038705376469875936,133,1.18796992481203,"Yeah, the face climb is the most distracting",629,3,19,111,1411
1456,1456,4552,1.18796992481203,0.04289370195416879,133,1.18796992481203,Welcome to the Justice for Sexual Harassment climbing wall.,629,6,13,114,1411
1457,1457,4569,1.18796992481203,0.03720463682287573,133,1.18796992481203,I was a punching bag in my last relationship.,629,2,21,110,1411
1458,1458,4617,1.18796992481203,0.038705376469875936,133,1.18796992481203,I had hoped to get a spot on Mount Rushmore.,629,3,19,111,1411
1459,1459,4726,1.18796992481203,0.03720463682287573,133,1.18796992481203,"Gig economy, eh?",629,2,21,110,1411
1460,1460,2719,1.1865671641791045,0.04259550050677737,134,1.1865671641791045,Craig?,629,6,13,115,1461
1461,1461,31,1.186046511627907,0.037753410346469285,129,1.186046511627907,you said you wanted the man in your life to be like a rock for you,629,2,20,107,1462
1462,1462,2514,1.186046511627907,0.04083586725911914,129,1.186046511627907,Lend me an ear?,629,4,16,109,1462
1463,1463,3122,1.186046511627907,0.03611365339841903,129,1.186046511627907,Can you itch my nose?,629,1,22,106,1462
1464,1464,3430,1.186046511627907,0.037753410346469285,129,1.186046511627907,Please hold.,629,2,20,107,1462
1465,1465,389,1.1846153846153846,0.03904741607075517,130,1.1846153846153846,I didn't know this is what they meant by 'climbing the face'.,629,3,18,109,1466
