rank,original,somewhat_original,unoriginal,count,score,precision,contest,caption
809,4,3,13,20,1.55,0.1846048411294272,560,He bought the Penthouse when we went co-op.
809,2,7,11,20,1.55,0.15346866644024565,560,"Yeah, he's gay, and you know what that means? He's going co-op."
809,2,7,11,20,1.55,0.15346866644024565,560,"For that price, I'd insist on cross-ventilation."
809,4,3,13,20,1.55,0.1846048411294272,560,"Oh great, another art gallery opened."
809,3,5,12,20,1.55,0.1697521412933699,560,I guess we're all grounded.
809,1,9,10,20,1.55,0.13523858060557473,560,Oh! Oh! I think your husband is on to us
809,4,3,13,20,1.55,0.1846048411294272,560,The hole isn't good enough for him. He's calling himself a 'Caveman' now.
809,2,7,11,20,1.55,0.15346866644024565,560,There must be an easier way to sneak out of your parents' den!
809,4,3,13,20,1.55,0.1846048411294272,560,"Yeah, it's ok, but he's got a balloon mortgage. He'll be out of there in a year."
809,4,3,13,20,1.55,0.1846048411294272,560,"He's already invented fire and the wheel, I'm sure he can come up with a way for us to get out of this hole."
809,1,9,10,20,1.55,0.13523858060557473,560,Gentrification is just killing our neighborhood.
809,3,5,12,20,1.55,0.1697521412933699,560,Ugg ..don’t see shadow. Me forecast 6 millenia more housing inequality!”
809,3,5,12,20,1.55,0.1697521412933699,560,He's a comet impact denier'
809,4,3,13,20,1.55,0.1846048411294272,560,Poor Mankoff. He can't see beyond the shadows.
809,2,7,11,20,1.55,0.15346866644024565,560,Doesn't your dad ever sleep?
809,4,3,13,20,1.55,0.1846048411294272,560,The first hack.
809,3,5,12,20,1.55,0.1697521412933699,560,"See, I told you he floats on aura at home"
809,1,9,10,20,1.55,0.13523858060557473,560,But it doesn't collect rainwater.
809,1,9,10,20,1.55,0.13523858060557473,560,"He thinks ""cul de sac"" sounds pretentious."
809,3,5,12,20,1.55,0.1697521412933699,560,He's pouting because we're in the hot tub.
809,3,5,12,20,1.55,0.1697521412933699,560,"I'd have to say lizard, Wanda."
809,3,5,12,20,1.55,0.1697521412933699,560,"Sure, he has a lovely home, but is he really happy?"
809,2,7,11,20,1.55,0.15346866644024565,560,You can use the cave that suits your gender identity
809,3,5,12,20,1.55,0.1697521412933699,560,"Sure, but he doesn't have an in-ground pool."
809,3,5,12,20,1.55,0.1697521412933699,560,I hate using the hot tub when others are waiting.
809,2,7,11,20,1.55,0.15346866644024565,560,Aren't you proud that our son has moved up in the world?
809,3,5,12,20,1.55,0.1697521412933699,560,Damn one-percenter!
809,2,7,11,20,1.55,0.15346866644024565,560,The only difference is when it rains.
809,3,5,12,20,1.55,0.1697521412933699,560,Poor guy. Lives in a rock.
809,3,5,12,20,1.55,0.1697521412933699,560,"Late, but too funny not to submit: "" I'll be havin' no fairies like Tink on this 'ere ship."""
809,3,5,12,20,1.55,0.1697521412933699,560,"Location, location, location...I told you we should have made a counter offer."
809,2,7,11,20,1.55,0.15346866644024565,560,Grog's cave make him one-percenter.
809,2,7,11,20,1.55,0.15346866644024565,560,...as if he thought of putting the hole on its side!
809,3,5,12,20,1.55,0.1697521412933699,560,He's a one-percenter. Made a fortune in pointy sticks.
809,2,7,11,20,1.55,0.15346866644024565,560,"We need a cave and you need a toilet, let's work this out!"
809,3,5,12,20,1.55,0.1697521412933699,560,Now that is what I call a starter home.
809,1,9,10,20,1.55,0.13523858060557473,560,"He calls it 'three walls and a roof,' but it will never catch on."
809,3,5,12,20,1.55,0.1697521412933699,560,"That's not what I meant when I said ""Cave in""."
809,4,3,13,20,1.55,0.1846048411294272,560,He's waiting for Plato.
809,3,5,12,20,1.55,0.1697521412933699,560,"We finally learn to walk erect, and he just sits there."
809,4,3,13,20,1.55,0.1846048411294272,560,No Mensa membership his future!
809,4,3,13,20,1.55,0.1846048411294272,560,When they said a cave with a built in pool I was hoping for more.
809,1,9,10,20,1.55,0.13523858060557473,560,He's going to be so jealous when these vertical caves take off.
809,3,5,12,20,1.55,0.1697521412933699,560,And that's the penthouse.
809,3,5,12,20,1.55,0.1697521412933699,560,"What's so appealing about having a roof over your head, anyway?"
809,2,7,11,20,1.55,0.15346866644024565,560,It'll never last.
809,3,5,12,20,1.55,0.1697521412933699,560,"Your father must have slept there all night, he's still in his PJs."
809,5,1,14,20,1.55,0.19834844406538182,560,Clan of the cave bear meet clan of the gopher.
809,3,5,12,20,1.55,0.1697521412933699,560,Threeway?
809,3,5,12,20,1.55,0.1697521412933699,560,I told you it was flat.
809,4,3,13,20,1.55,0.1846048411294272,560,Somehow he picked that hole up and attached it to the side of the hill!
809,2,7,11,20,1.55,0.15346866644024565,560,He might find it easier to go in and out but he doesn't have a shower.
809,1,9,10,20,1.55,0.13523858060557473,560,Wait for it - wait for it.....he's about to do absolutely nothing.
809,2,7,11,20,1.55,0.15346866644024565,560,He says he won't come unless we get cable so he can watch The Flintstones.
809,2,7,11,20,1.55,0.15346866644024565,560,"Gee, I think we dug the wrong way."
809,2,7,11,20,1.55,0.15346866644024565,560,I hear he ate his roommate...
809,3,5,12,20,1.55,0.1697521412933699,560,He thinks he's so great with that horizontal hole.
809,2,7,11,20,1.55,0.15346866644024565,560,You said your dad would be asleep!
809,1,9,10,20,1.55,0.13523858060557473,560,I'll admit it does have curb appeal
809,4,3,13,20,1.55,0.1846048411294272,560,"Nice space, but his roommate's an animal."
809,3,5,12,20,1.55,0.1697521412933699,560,"Eve, this is not the right wormhole of knowledge but we can try it out."
809,2,7,11,20,1.55,0.15346866644024565,560,I really thought WWIII would do more to disrupt wealth inequality.
809,4,3,13,20,1.55,0.1846048411294272,560,Oog. Your husband wait up. This like being stuck in bad cave painting.
809,2,7,11,20,1.55,0.15346866644024565,560,"He's living way beyond his means. But let's be honest, we're in the hole ourselves."
809,2,7,11,20,1.55,0.15346866644024565,560,"if he's waiting for the cows to come home, he's out of luck - they were delicious!"
809,3,5,12,20,1.55,0.1697521412933699,560,He's a damn fool. You can't live under a rock and expect to understand how things work.
809,2,7,11,20,1.55,0.15346866644024565,560,"Bob! Come on, your mani/pedi must be dried by now!"
809,1,9,10,20,1.55,0.13523858060557473,560,"""He spends all day there drawing pictures of his pets on the wall""."
809,1,9,10,20,1.55,0.13523858060557473,560,I wonder who is the Hunter and who is the Prey?
809,2,7,11,20,1.55,0.15346866644024565,560,This timeshare is always rented at this time of year!
809,2,7,11,20,1.55,0.15346866644024565,560,He's contemplating the next step in his new game called Golf!
809,4,3,13,20,1.55,0.1846048411294272,560,Wouldn't know us from a hole in the ground.
809,3,5,12,20,1.55,0.1697521412933699,560,He has been acting that way since he came out and discovered fire.
809,2,7,11,20,1.55,0.15346866644024565,560,His property taxes are mountainous.
809,1,9,10,20,1.55,0.13523858060557473,560,"This pretentious ""McCave"" trend is destroying the character of the neighborhood."
809,1,9,10,20,1.55,0.13523858060557473,560,Let's call that agoraphobia.
809,2,7,11,20,1.55,0.15346866644024565,560,"I've had it, Sheila...tonight your brother gets the guest room."
809,3,5,12,20,1.55,0.1697521412933699,560,He'll always need time outs
809,2,7,11,20,1.55,0.15346866644024565,560,She left him for a guy with a fire pit.
809,2,7,11,20,1.55,0.15346866644024565,560,"""Your dad looks mad, what time was I suppose to get you home""?"
809,3,5,12,20,1.55,0.1697521412933699,560,That's how the one percent lives.
809,3,5,12,20,1.55,0.1697521412933699,560,Should we wiretap his smoke signals?
809,2,7,11,20,1.55,0.15346866644024565,560,His girlfriend said she was a vegan and he doesn't know what that means.
809,2,7,11,20,1.55,0.15346866644024565,560,Don't you love his embrace of minimalism.
809,3,5,12,20,1.55,0.1697521412933699,560,"Oh, I guess we could've just walked out."
809,2,7,11,20,1.55,0.15346866644024565,560,How the 1% Live
809,3,5,12,20,1.55,0.1697521412933699,560,"If he's a ""caveman,"" what does that make us?"
809,1,9,10,20,1.55,0.13523858060557473,560,Yeah it's nice but I'd hate to be the one who had to clean it.
809,4,3,13,20,1.55,0.1846048411294272,560,"Look, I'm sorry for calling you a Neanderthal. But if you don't come with us now, you might not make it past this Era."
809,2,7,11,20,1.55,0.15346866644024565,560,How does he afford a cave on the salary of a neanderthal?
809,2,7,11,20,1.55,0.15346866644024565,560,I guess he knows his house from a hole in the ground.
809,3,5,12,20,1.55,0.1697521412933699,560,Shall we murder him?
809,2,7,11,20,1.55,0.15346866644024565,560,"Imagine, no possessions..."
809,2,7,11,20,1.55,0.15346866644024565,560,It's very exclusive. Look important and walk sexy.
809,2,7,11,20,1.55,0.15346866644024565,560,I like the flow of his foyer.
809,1,9,10,20,1.55,0.13523858060557473,560,"If he gets a boulder, are you gonna want a bouder ?"
809,3,5,12,20,1.55,0.1697521412933699,560,He's always been at the vanguard of the architectural movement.
809,2,7,11,20,1.55,0.15346866644024565,560,Just tell him our names are on the list.
809,5,1,14,20,1.55,0.19834844406538182,560,Lebo621
809,2,7,11,20,1.55,0.15346866644024565,560,"Frankly, I think the ground floor is overrated."
809,4,3,13,20,1.55,0.1846048411294272,560,It looks like another case of affluenza.
809,3,5,12,20,1.55,0.1697521412933699,560,I just wish we could get him to try eHarmony.
809,1,9,10,20,1.55,0.13523858060557473,560,That's the trouble with modern architecture - No privacy.
809,2,7,11,20,1.55,0.15346866644024565,560,A tin cup and violin and he's all set
809,3,5,12,20,1.55,0.1697521412933699,560,"Okay, fine. I'll cave."
809,2,7,11,20,1.55,0.15346866644024565,560,"A cave drawing is never done, just abandoned."
809,1,9,10,20,1.55,0.13523858060557473,560,I don't mind if he stays there as long as he doesn't give me any crap when I go to get the lawn mower out.
809,1,9,10,20,1.55,0.13523858060557473,560,I can't believe you dated that Neanderthal.
809,4,3,13,20,1.55,0.1846048411294272,560,He has great form for a stowaway.
809,2,7,11,20,1.55,0.15346866644024565,560,He'll be there forever. It's rent controlled.
809,2,7,11,20,1.55,0.15346866644024565,560,Since when did they begin a cover charge?
809,4,3,13,20,1.55,0.1846048411294272,560,He is waiting for some guy named Godot.
809,3,5,12,20,1.55,0.1697521412933699,560,Gentrification.
809,3,5,12,20,1.55,0.1697521412933699,560,Frank has been sulking ever since his T-rex ate his homework.
809,2,7,11,20,1.55,0.15346866644024565,560,"As soon as the bear comes back and eats him, the cave will be ours."
809,2,7,11,20,1.55,0.15346866644024565,560,Hole-in-groundman sound just as good as caveman.
809,1,9,10,20,1.55,0.13523858060557473,560,You don't think tickling his feet will work this time?
809,3,5,12,20,1.55,0.1697521412933699,560,FIRE!
809,2,7,11,20,1.55,0.15346866644024565,560,"We have to stop meeting like this, your husband is getting suspicious."
809,3,5,12,20,1.55,0.1697521412933699,560,"It's also an earth ship, only his is above ground."
809,1,9,10,20,1.55,0.13523858060557473,560,I caught him writing on the walls
809,1,9,10,20,1.55,0.13523858060557473,560,"Imagine, he says he wants to ""find himself"". I think it's for the pterodactyls."
809,2,7,11,20,1.55,0.15346866644024565,560,How long did he say we're grounded?
809,1,9,10,20,1.55,0.13523858060557473,560,He's protesting a system which devalues his masculinity and interior decor.
809,2,7,11,20,1.55,0.15346866644024565,560,Are you sure he's our relative?
809,1,9,10,20,1.55,0.13523858060557473,560,"If we save our rocks, honey, we could afford a cave like that."
809,3,5,12,20,1.55,0.1697521412933699,560,One can only dream. Why does one man need all that space?
809,2,7,11,20,1.55,0.15346866644024565,560,I told you that Air BNB tenant was going to be a problem
809,3,5,12,20,1.55,0.1697521412933699,560,Keeping up with the Ugg-Chuggs
809,2,7,11,20,1.55,0.15346866644024565,560,"I'm telling you, Groundgette, this means we've got 6 more weeks of somethin'."
809,2,7,11,20,1.55,0.15346866644024565,560,You distract him and I 'll grab the art
809,2,7,11,20,1.55,0.15346866644024565,560,"How does a single, unemployed caveman afford a place like that?"
809,3,5,12,20,1.55,0.1697521412933699,560,He wants us to join him in his pied-à-terre for a ménage à trois. Merde! Non!
809,3,5,12,20,1.55,0.1697521412933699,560,"Sure, he's smug now, but wait until the bear comes back!"
809,2,7,11,20,1.55,0.15346866644024565,560,This is just our Starter Hole.
809,2,7,11,20,1.55,0.15346866644024565,560,"As a traditionalist, I still think clubbing him would have been a better idea"
809,1,9,10,20,1.55,0.13523858060557473,560,Technically he does indeed have a home.
809,2,7,11,20,1.55,0.15346866644024565,560,I'm worried too. He refuses to hunt and gather.
809,1,9,10,20,1.55,0.13523858060557473,560,Hi. We're your new neighbors and we're having a little hole warming.
809,3,5,12,20,1.55,0.1697521412933699,560,"I do not think it is a cliché, yet. But we seem to be caught between a rock and a hard place."
809,4,3,13,20,1.55,0.1846048411294272,560,Don't you really resent the 33.3 percent?
809,3,5,12,20,1.55,0.1697521412933699,560,We really should have used a better architect.
809,1,9,10,20,1.55,0.13523858060557473,560,"Remember, honey: it's best to have the worst house on the best block."
809,2,7,11,20,1.55,0.15346866644024565,560,"Sorry Ron, the hole is only accepting 'diverse' candidates at this time."
809,4,3,13,20,1.55,0.1846048411294272,560,"Stone Age Great Escape--""Gnats! 20 feet short!"""
809,2,7,11,20,1.55,0.15346866644024565,560,"So, that's where Bob Mankoff got to ..."
809,2,7,11,20,1.55,0.15346866644024565,560,"If there's an earthquake before it rains, we win."
809,1,9,10,20,1.55,0.13523858060557473,560,"C'mon, don't be a Neanderthal. Take the subway."
809,3,5,12,20,1.55,0.1697521412933699,560,Do you think he's tired of always being the third circle-shaped rock we invented to ease mobility?
809,3,5,12,20,1.55,0.1697521412933699,560,"Sure, I'd like a man-cave, but we're in pretty deep already."
