target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2654,895,3,14,70,87,1.2298850574712643,0.053483689652870973,598,Your password please.
2678,895,3,14,70,87,1.2298850574712643,0.053483689652870973,598,Black Friday deal with prime delivery.
2726,895,3,14,70,87,1.2298850574712643,0.053483689652870973,598,I am also thinking about getting a treadmill cave.
2876,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,I'll tell you the secret of life if you bring me a bike pump. This thing is hard to inflate at this elevation.
2372,895,5,10,72,87,1.2298850574712643,0.05826767089569042,598,$28 from Amazon in two days.
1685,895,1,18,68,87,1.2298850574712643,0.04822746775604901,598,This is the company's newest drop-in shared work location.
1781,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,"But if you want to strengthen your core beliefs, that's okay too."
1241,895,2,16,69,87,1.2298850574712643,0.05092344109074604,598,I call it Yogi Yoga.
59,895,3,14,70,87,1.2298850574712643,0.053483689652870973,598,That's how I found my inner and outer balance.
120,895,2,16,69,87,1.2298850574712643,0.05092344109074604,598,Treadmill desks now? This is the first I’m hearing about it. Do you think you can get one up here?
339,895,7,6,74,87,1.2298850574712643,0.06268762146016037,598,I can't see this week's cartoon. I think the link is broken. This seemed like the fastest & easiest way to let you know.
378,895,2,16,69,87,1.2298850574712643,0.05092344109074604,598,It's a lot easier than pushing a rock.
1422,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,"Nowadays, people climb mountains to strengthen their core not their minds."
496,895,2,16,69,87,1.2298850574712643,0.05092344109074604,598,The secret to life is a really big martini every evening.
489,895,2,16,69,87,1.2298850574712643,0.05092344109074604,598,it's just a green ball. It has no meaning.
584,895,5,10,72,87,1.2298850574712643,0.05826767089569042,598,"The serpent is on vacation, but asked me to give you his offer: You can possess all knowledge in the green sphere if only you walk 3 steps backwards."
916,895,3,14,70,87,1.2298850574712643,0.053483689652870973,598,You may ask me three stretching techniques.
1049,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,2 day delivery with Amazon Prime and they even inflated it for free!
1121,895,5,10,72,87,1.2298850574712643,0.05826767089569042,598,The answer is in the core.
1126,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,Never order the asparagus appetizer.
1162,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,"It matches the carpet and the drapes."""
564,895,4,12,71,87,1.2298850574712643,0.055926856386234985,598,My dropping out to develop a new cannabis strain is vicious gossip.
2417,926,3,12,64,79,1.2278481012658229,0.05682662691885053,598,I think I booked your place on Airbnb.
2070,927,5,10,73,88,1.2272727272727273,0.05766093902328693,598,My core beliefs are really about my abs. All else is a distraction.
2443,927,3,14,71,88,1.2272727272727273,0.0529369233082146,598,The secret to life? Ergonomics!
2114,927,3,14,71,88,1.2272727272727273,0.0529369233082146,598,Gym membership includes our rock-climbing wall.
1864,927,2,16,70,88,1.2272727272727273,0.05040917406074102,598,It works better than my crystal one.
2158,927,6,8,74,88,1.2272727272727273,0.05988336086844929,598,The secret of life is most often revealed by meditating upon giant martini olives.
1958,927,4,12,72,88,1.2272727272727273,0.05534935292479492,598,"The meaning of life, you ask. It's finding your own peas on earth."
1191,927,3,14,71,88,1.2272727272727273,0.0529369233082146,598,"Sorry, but the Pilates class is at 27,729' feet."
1075,927,4,12,72,88,1.2272727272727273,0.05534935292479492,598,"If anyone asks, you found me sitting in the lotus position on a craggy rock."
794,927,2,16,70,88,1.2272727272727273,0.05040917406074102,598,Green is the new grey ...
1578,927,2,16,70,88,1.2272727272727273,0.05040917406074102,598,And the 11th is “Thou shalt work thy core whilst sitting.”
2231,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,"I have no idea, but I've never been more ripped."
2244,937,6,7,71,84,1.2261904761904763,0.06188655454031693,598,It was sit on this or wear an albatross around my neck.
2285,937,1,17,66,84,1.2261904761904763,0.04894524460708411,598,Think not in muted Earth tones.
2325,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,"Sorry, no. But I do know the secret to a stronger core."
2348,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,"Well, not THE answer, but AN answer."
2383,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,"Wise Man say - Ball come in one's yard, keep ball."
2403,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,You wouldn’t believe how it changes my perspective.
2498,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,I finally caved and got one
2053,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,"Sure it's affordable and quiet, but it's all downhill from there."
2546,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,What I asked Santa for was a stand-up desk!
2551,937,5,9,70,84,1.2261904761904763,0.05952380952380952,598,I order online and a drone delivers before I can even start a fire.
2632,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,"I don't know, but I can tell you the benefits of a strong core."
2766,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,A little gift from the previous truth seeker.
2781,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,The secret of life is good posture. Your mother may have mentioned it?
2469,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,I listened to a late night commercial - and Medicare paid.
1695,937,5,9,70,84,1.2261904761904763,0.05952380952380952,598,"Actually, I do have hemorrhoids, why?"
1824,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,I carefully and thoroughly checked on the order's rules on poverty and it said nothing at all about big inflatable balls.
1438,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,"So let me get this straight Sisyphis. You’re gonna roll it down the hill, and you want me to bring it back up. And that is how many calories?"
112,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,We're Going Green!
327,937,1,17,66,84,1.2261904761904763,0.04894524460708411,598,I was looking for work-life balance.
413,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,The secret to living a full life is always being on the ball.
531,937,5,9,70,84,1.2261904761904763,0.05952380952380952,598,"Well, you can't really get a treadmill desk up a mountain."
1614,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,What kind of person would stand all day?
772,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,"Didn't you see the ""No Solicitors"" sign at the bottom of the hill ?"
862,937,5,9,70,84,1.2261904761904763,0.05952380952380952,598,"The secret to happiness is to have, when possible, a ball."
877,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,Yep. Attitude over altitude. Mind over matter. All that stuff.
547,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,"If I sit on it, it ripens faster."
1027,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,"Sorry, I don't dispense wisdom on the secrets of life anymore - turns out I didn't know what the hell I was talking about. But I can tell you how great this ball has been for my lower back pain."
1124,937,2,15,67,84,1.2261904761904763,0.05179284412244766,598,Absolutely no admittance without your Hoppity Hop!
1169,937,5,9,70,84,1.2261904761904763,0.05952380952380952,598,"We found that while the spirit is being energized, the core was being neglected, so we now offer a two-fer special with your choice of color for the stability ball."
1177,937,3,13,68,84,1.2261904761904763,0.05449183824149288,598,Got a pump in that pack?
1366,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,"It may look ridiculous, but it helps me address core issues."
1434,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,I trust you've brought an air pump?
944,937,4,11,69,84,1.2261904761904763,0.057063317179970284,598,"Yes, I do have only one testicle and it is large and green, but very comfy."
1470,971,4,12,73,89,1.2247191011235956,0.054783464986671616,598,"Finders keepers, losers weepers."
1400,972,2,15,68,85,1.223529411764706,0.05124902291405896,598,"The secret to happiness is solitude, meditation, and ergonomic seating."
2751,972,7,5,73,85,1.223529411764706,0.06345882581434498,598,Wisdom is found among the infomercials; happiness is rock-hard abs
2741,972,3,13,69,85,1.223529411764706,0.053912655234774585,598,Are you here to fix my stair climber?
2689,972,5,9,71,85,1.223529411764706,0.05887952516876747,598,You think it's going to hatch?
2648,972,6,7,72,85,1.223529411764706,0.06121201294613214,598,meaning of life? dude just save your own butt!
1776,972,4,11,70,85,1.223529411764706,0.05645074347855478,598,What I really need is a standing desk.
1411,972,1,17,67,85,1.223529411764706,0.048439140215612964,598,Strengthen your core and seek no more.
1316,972,3,13,69,85,1.223529411764706,0.053912655234774585,598,The nice man from National Geographic sent it to me to modernize the place.
760,972,3,13,69,85,1.223529411764706,0.053912655234774585,598,"You have traveled far, my son...Yes, I swallow bubble gum and blow bubbles from my nether region."
1127,972,3,13,69,85,1.223529411764706,0.053912655234774585,598,Sciatica.
995,972,4,11,70,85,1.223529411764706,0.05645074347855478,598,Know any good urologists?
984,972,2,15,68,85,1.223529411764706,0.05124902291405896,598,I've learned that the ultimate secret for a happy life is to prevent hemorrhoids.
974,972,3,13,69,85,1.223529411764706,0.053912655234774585,598,My ergonomics guy says it’s the secret to happiness.
856,972,4,11,70,85,1.223529411764706,0.05645074347855478,598,The secret of life is to always keep color in your cheeks.
1247,972,4,11,70,85,1.223529411764706,0.05645074347855478,598,"I don't care that 'literally climbed a a mountain' to get here, our yoga studio doesn't give refunds if you miss a class."
473,972,6,7,72,85,1.223529411764706,0.06121201294613214,598,Yoga's a drag.
454,972,3,13,69,85,1.223529411764706,0.053912655234774585,598,How else would meditating strengthen the core of your being?
1557,989,1,17,68,86,1.2209302325581395,0.04794308866997278,598,It will break your fall.
2001,989,6,7,73,86,1.2209302325581395,0.06055186873503099,598,"Yup, this is where you end up when you follow the bouncing ball."
2286,989,4,11,71,86,1.2209302325581395,0.05585099090320066,598,"Sign up for a free trial membership, and I'll throw in some Zumba classes."
1967,992,5,7,65,77,1.2207792207792207,0.06302734226231446,598,We pride ourselves on being the only incubator in the valley for people over thirty.
1741,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,I'm having a ball up here!
2887,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,I just bounce around from cave to cave.
1875,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,The one thing I can engage in is my core strength
1922,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,"Meaning of life, not really. But I do have rock hard abs."
1957,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,Off the grid and living as green as possible.
2048,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,I expect it to hatch any day now.
1738,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,"No, the reds are two mountains East of here."
2100,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,"...and next time, bring me a yoga mat!"
2132,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,That wasn't the kind of balance we were talking about.
2245,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,"You know, Well-being is all about one’s core strength."
2322,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,"If I had a parachute, I would have used it long ago."
2529,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,"Eternal bliss, in a variety of colors, can be yours for $24.99."
2398,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,My publicist said it would message to a younger demographic. And here you are!
2478,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,We over-estimated suffering. Much of life is cross-fit.
2507,993,5,8,69,82,1.2195121951219512,0.060172366696949905,598,"And now that I have answered your most profound questions, let me share with you the quickest way back down the mountain."
2509,993,0,18,64,82,1.2195121951219512,0.0459906849552226,598,"If you seek a firm, well-rounded foundation with a greener future—try Amazon, I got this one for $20."
2534,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,It only came in green.
2535,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,After age 60 the hula hoop is no longer the pathway to happiness.
2658,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,"Good news, my son, - there is a heaven. Bad news - you're leaving Thursday."
2743,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,What's the matter? I wanted a blow-up DOLL.
2753,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,Does it come in Grey?
2815,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,I put it on eBay because we don’t go to the beach that often.
1733,993,3,12,67,82,1.2195121951219512,0.05494074507510377,598,"It's good for the glutes, but you need to add some upper body work if you want to achieve true enlightenment."
2338,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,Eat only the green M & M's.
1639,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,Does wonders for your back. That meditation pose is a killer.
1848,993,1,16,65,82,1.2195121951219512,0.04915543942335245,598,It's not just marketing hype -- my core is tighter than it's been in years.
1602,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,left it all to seek spinal rectitude
1636,993,2,14,66,82,1.2195121951219512,0.052128412091250256,598,Secret to happiness? Free two-day shipping!
123,993,4,10,68,82,1.2195121951219512,0.05761596646468645,598,Arial yoga is at 9:00 am with Kevin.
